reference_coin,trading_coin,trading_type,sharpe_ratio,total_cumulative_return,num_trades
CELR,1INCH,both,2.000791,5.674676,294
FLUX,1INCH,both,3.472348,0.086790,14
HIGH,1INCH,both,5.619690,0.092114,7
PORTO,1INCH,both,2.614379,0.219460,28
VOXEL,1INCH,both,8.477740,0.233030,10
1INCH,AAVE,both,2.059947,5.026403,255
ADX,AAVE,both,3.811627,0.886939,50
AGLD,AAVE,both,2.598735,0.669771,74
ALCX,AAVE,both,9.192757,1.097421,19
ALGO,AAVE,both,2.731683,23.142089,338
AMP,AAVE,both,5.754072,0.593973,32
AUCTION,AAVE,both,5.086202,1.740544,51
AVA,AAVE,both,2.318357,12.001073,386
BAKE,AAVE,both,2.106861,2.008235,156
BAR,AAVE,both,3.240286,8.150724,224
BICO,AAVE,both,7.574691,0.548562,16
BNB,AAVE,both,2.827112,52.952775,292
BNT,AAVE,both,2.962458,31.316145,254
BTC,AAVE,both,2.817626,32.609222,291
CHESS,AAVE,both,4.763207,1.524554,54
CHR,AAVE,both,2.417407,16.027830,391
CITY,AAVE,both,5.461562,1.076139,40
CKB,AAVE,both,3.049918,14.010806,282
COTI,AAVE,both,2.646631,25.319482,379
CVX,AAVE,both,209.394658,0.113358,2
DASH,AAVE,both,2.950017,53.172556,306
DEXE,AAVE,both,2.443916,1.406033,137
DF,AAVE,both,2.042375,0.524089,91
DUSK,AAVE,both,2.867469,33.093217,404
DYDX,AAVE,both,2.478025,0.687796,93
ENS,AAVE,both,5.016386,1.029616,32
ETC,AAVE,both,2.583299,18.923064,298
FARM,AAVE,both,2.755116,1.497270,115
FIDA,AAVE,both,3.815750,1.320218,57
FLM,AAVE,both,2.025837,7.471403,343
FLOW,AAVE,both,2.278199,1.134598,133
FLUX,AAVE,both,6.884121,0.502796,18
FTT,AAVE,both,2.935217,43.780758,292
FXS,AAVE,both,7.084895,0.479352,13
GALA,AAVE,both,2.798933,0.944203,87
GHST,AAVE,both,2.328706,0.932212,121
GNO,AAVE,both,2.895839,1.326506,93
GTC,AAVE,both,3.194497,3.160340,177
HIGH,AAVE,both,7.389665,0.148398,9
IDEX,AAVE,both,3.141948,1.118791,101
ILV,AAVE,both,2.047661,0.507020,70
JASMY,AAVE,both,5.988654,1.057191,28
KNC,AAVE,both,2.129240,8.836955,327
LAZIO,AAVE,both,3.812604,1.134926,60
LPT,AAVE,both,3.251005,4.339561,205
LUNA,AAVE,both,2.603899,19.015438,441
MINA,AAVE,both,2.032353,0.863341,107
MOVR,AAVE,both,4.458566,0.967240,41
MTL,AAVE,both,2.173137,11.585235,386
NEO,AAVE,both,2.229039,11.102321,306
OG,AAVE,both,2.050845,6.202034,346
OXT,AAVE,both,2.240283,13.048563,429
PHA,AAVE,both,3.882720,5.121568,160
POND,AAVE,both,2.255890,3.640821,254
PORTO,AAVE,both,4.910253,1.068411,37
POWR,AAVE,both,4.590158,0.650916,35
QI,AAVE,both,4.004103,0.709908,35
QUICK,AAVE,both,2.693749,1.333599,112
RAD,AAVE,both,3.998228,1.354202,79
RARE,AAVE,both,2.270945,0.507647,75
RAY,AAVE,both,2.937053,1.358625,91
REQ,AAVE,both,2.961502,1.483816,118
RIF,AAVE,both,2.572647,9.972183,323
SANTOS,AAVE,both,4.865276,0.640670,22
TRU,AAVE,both,2.312447,7.030391,291
USDP,AAVE,both,2.057875,0.662806,109
VOXEL,AAVE,both,5.918797,0.474762,12
WAXP,AAVE,both,2.019263,0.668057,113
XRP,AAVE,both,2.629809,21.678102,322
XTZ,AAVE,both,2.220119,9.210462,326
YGG,AAVE,both,2.996163,0.795079,84
ZEC,AAVE,both,2.778438,35.995229,345
BICO,ACM,both,4.138757,0.087459,10
FLUX,ACM,both,3.361605,0.044358,11
AAVE,ADA,both,2.167242,8.157067,310
ADX,ADA,both,5.973878,0.638634,46
ALCX,ADA,both,4.021199,0.183352,21
AUCTION,ADA,both,3.541503,0.519431,55
BNT,ADA,both,2.619930,13.767453,307
BTC,ADA,both,2.117556,6.423361,321
CHESS,ADA,both,3.517182,0.499284,59
CKB,ADA,both,2.244060,4.764362,278
DASH,ADA,both,2.212081,8.184867,318
DENT,ADA,both,2.191066,8.652163,382
DEXE,ADA,both,2.257474,1.026583,142
ENJ,ADA,both,2.302541,12.667046,340
ETH,ADA,both,2.000849,5.829370,303
FLOW,ADA,both,2.171504,0.805721,125
FXS,ADA,both,2.890701,0.069805,15
HIGH,ADA,both,2.167278,0.018141,10
HIVE,ADA,both,2.213666,9.476701,409
ILV,ADA,both,4.815473,0.868563,58
JST,ADA,both,2.204173,11.772137,356
MANA,ADA,both,2.055392,6.227601,356
MLN,ADA,both,3.158028,1.966074,168
MOVR,ADA,both,3.704108,0.334134,41
NEO,ADA,both,2.057590,6.812250,303
OGN,ADA,both,2.335956,9.931105,359
OM,ADA,both,2.376689,3.682757,256
PHA,ADA,both,2.253436,1.110089,175
PORTO,ADA,both,2.167353,0.147149,37
QNT,ADA,both,2.372137,1.019384,132
RAD,ADA,both,3.600853,0.581817,82
SAND,ADA,both,2.853155,25.736092,394
SANTOS,ADA,both,2.085226,0.065871,22
SC,ADA,both,2.624885,18.802602,350
SKL,ADA,both,2.312878,10.012322,344
TRX,ADA,both,2.033912,5.848161,304
VET,ADA,both,2.051796,5.796704,282
VOXEL,ADA,both,5.596197,0.108659,11
YGG,ADA,both,2.170228,0.351686,73
ZEC,ADA,both,2.985503,22.375257,347
ZRX,ADA,both,2.127632,8.729904,343
CVX,ADX,both,70.598939,0.032563,2
HIGH,ADX,both,4.497213,0.048351,9
SPELL,ADX,both,4.874475,0.014146,2
VOXEL,ADX,both,2.214886,0.042996,9
ALCX,AGLD,both,3.328268,0.310937,16
AMP,AGLD,both,2.513129,0.217409,26
AUCTION,AGLD,both,3.722514,0.877623,49
AVA,AGLD,both,2.004465,0.429850,85
CHESS,AGLD,both,3.043576,0.738416,58
CITY,AGLD,both,2.158278,0.226337,35
EGLD,AGLD,both,3.810617,1.308864,64
ENS,AGLD,both,2.276754,0.325453,33
FLM,AGLD,both,3.853283,1.349403,68
FLUX,AGLD,both,5.678290,0.267789,11
FORTH,AGLD,both,2.132548,0.442468,78
FUN,AGLD,both,2.055678,0.499286,82
FXS,AGLD,both,6.745646,0.457688,14
ILV,AGLD,both,2.457748,0.660111,62
LPT,AGLD,both,2.216654,0.523527,66
MLN,AGLD,both,4.656255,1.828128,80
OG,AGLD,both,2.107083,0.483536,80
OM,AGLD,both,3.868495,1.501620,72
OXT,AGLD,both,2.454208,0.586544,72
PORTO,AGLD,both,2.390285,0.227751,30
QI,AGLD,both,2.375131,0.283279,32
ROSE,AGLD,both,2.042812,0.530575,79
RVN,AGLD,both,2.049369,0.442359,65
SANTOS,AGLD,both,2.499687,0.106687,20
TRU,AGLD,both,2.016151,0.465253,68
VOXEL,AGLD,both,10.982343,0.456454,8
1INCH,ALCX,both,3.896319,0.296417,19
ADX,ALCX,both,6.003717,0.403366,18
AGLD,ALCX,both,5.232149,0.502066,16
ALGO,ALCX,both,3.356572,0.305117,17
ALICE,ALCX,both,4.314872,0.367776,15
AMP,ALCX,both,2.564559,0.156277,20
AR,ALCX,both,3.483592,0.259151,20
ARDR,ALCX,both,5.226102,0.434582,12
ARPA,ALCX,both,3.786964,0.262533,14
ATM,ALCX,both,3.833953,0.282598,17
ATOM,ALCX,both,2.963768,0.175545,17
AUCTION,ALCX,both,3.718748,0.234327,19
AUDIO,ALCX,both,2.987290,0.237062,20
AVA,ALCX,both,3.842123,0.338556,21
AVAX,ALCX,both,3.301767,0.180020,18
AXS,ALCX,both,3.181744,0.219943,15
BAND,ALCX,both,3.623106,0.259707,16
BAR,ALCX,both,2.125240,0.138842,17
BICO,ALCX,both,4.933442,0.299400,13
BNB,ALCX,both,4.871081,0.398106,14
BNT,ALCX,both,3.107944,0.205054,12
CAKE,ALCX,both,2.221826,0.149848,23
CELO,ALCX,both,2.329686,0.101322,18
CELR,ALCX,both,4.135158,0.250283,19
CFX,ALCX,both,2.808342,0.193414,15
CHESS,ALCX,both,7.363878,0.461280,19
CHR,ALCX,both,2.081312,0.085614,17
CKB,ALCX,both,6.060550,0.507458,14
COS,ALCX,both,6.055102,0.642990,17
COTI,ALCX,both,2.917160,0.170039,17
CRV,ALCX,both,5.736455,0.361018,20
CTK,ALCX,both,6.781865,0.520513,18
CTSI,ALCX,both,2.059014,0.123538,15
CVC,ALCX,both,3.036881,0.161163,10
CVX,ALCX,both,143.812919,0.064928,2
DEGO,ALCX,both,7.980185,0.614029,12
DENT,ALCX,both,3.290903,0.298996,13
DEXE,ALCX,both,4.288697,0.306959,20
DF,ALCX,both,4.266388,0.307028,16
DGB,ALCX,both,2.651242,0.178621,15
DIA,ALCX,both,2.183580,0.131202,15
DOGE,ALCX,both,5.327106,0.361160,10
DOT,ALCX,both,3.761656,0.303296,16
DUSK,ALCX,both,2.596082,0.180514,24
EGLD,ALCX,both,2.208546,0.152342,14
ENJ,ALCX,both,3.460078,0.254405,12
ETC,ALCX,both,7.280504,0.447168,11
ETH,ALCX,both,2.717654,0.186044,12
FET,ALCX,both,5.057229,0.343020,17
FIDA,ALCX,both,4.323025,0.298605,17
FIO,ALCX,both,4.542533,0.353165,17
FLOW,ALCX,both,2.757322,0.184191,17
FLUX,ALCX,both,6.108670,0.396741,13
FTT,ALCX,both,5.402140,0.270951,11
GALA,ALCX,both,2.745745,0.220485,13
GNO,ALCX,both,4.812701,0.460471,18
GRT,ALCX,both,3.490786,0.255922,16
HBAR,ALCX,both,4.650743,0.309157,13
HIGH,ALCX,both,9.950898,0.358583,7
HIVE,ALCX,both,6.537524,0.483431,14
HOT,ALCX,both,3.559527,0.240112,15
ILV,ALCX,both,3.970118,0.255248,10
INJ,ALCX,both,2.689434,0.188644,17
IOST,ALCX,both,3.723601,0.188674,14
IOTA,ALCX,both,3.375589,0.245786,17
IOTX,ALCX,both,5.599080,0.595128,19
JUV,ALCX,both,2.516846,0.149747,19
LAZIO,ALCX,both,3.717791,0.341297,19
LPT,ALCX,both,3.509580,0.301179,19
LTC,ALCX,both,6.821491,0.507636,12
LUNA,ALCX,both,5.471642,0.478684,19
MANA,ALCX,both,4.103592,0.280112,14
MASK,ALCX,both,3.970874,0.219946,16
MBL,ALCX,both,5.627010,0.410417,12
MDT,ALCX,both,5.674599,0.535846,20
MKR,ALCX,both,2.748791,0.183894,17
MOVR,ALCX,both,5.988926,0.337010,17
NEAR,ALCX,both,4.887673,0.650408,20
NMR,ALCX,both,6.700036,0.630098,16
OGN,ALCX,both,4.981994,0.376444,15
OM,ALCX,both,5.702832,0.445616,14
ONE,ALCX,both,3.269683,0.172451,19
ONG,ALCX,both,5.519786,0.384827,13
ONT,ALCX,both,2.268375,0.155483,15
OXT,ALCX,both,5.509306,0.489959,21
PAXG,ALCX,both,3.990473,0.213940,24
PEOPLE,ALCX,both,14.171351,0.151580,2
PERP,ALCX,both,3.090468,0.224006,21
PHA,ALCX,both,6.283185,0.559788,19
POND,ALCX,both,2.118662,0.138580,16
PORTO,ALCX,both,3.333401,0.301194,18
POWR,ALCX,both,5.909994,0.566596,13
PUNDIX,ALCX,both,4.816459,0.389383,15
QI,ALCX,both,4.761938,0.333821,16
RAD,ALCX,both,3.933412,0.335090,22
RAY,ALCX,both,2.741700,0.181392,14
REQ,ALCX,both,4.863285,0.374486,17
RLC,ALCX,both,4.882794,0.362865,17
ROSE,ALCX,both,4.352436,0.272386,17
RSR,ALCX,both,7.363866,0.726882,15
SAND,ALCX,both,6.005427,0.491328,12
SANTOS,ALCX,both,3.544979,0.275820,17
SFP,ALCX,both,4.419515,0.446143,17
SHIB,ALCX,both,3.427979,0.226354,15
SOL,ALCX,both,5.378209,0.374079,15
STORJ,ALCX,both,3.159909,0.222187,17
STRAX,ALCX,both,2.866039,0.196698,14
THETA,ALCX,both,4.129741,0.326152,12
TKO,ALCX,both,3.947643,0.288093,16
TLM,ALCX,both,2.309876,0.160434,14
TRU,ALCX,both,4.135576,0.376268,17
TRX,ALCX,both,4.756192,0.465961,16
TUSD,ALCX,both,3.351872,0.196499,24
UMA,ALCX,both,5.066813,0.389041,21
USDC,ALCX,both,2.515401,0.132619,21
USDP,ALCX,both,4.171129,0.353490,21
UTK,ALCX,both,3.769495,0.275458,19
VET,ALCX,both,2.918950,0.212295,12
VOXEL,ALCX,both,4.315711,0.169210,13
WAN,ALCX,both,4.308652,0.212053,17
WAXP,ALCX,both,5.739095,0.600543,13
WIN,ALCX,both,4.239349,0.322678,18
XEC,ALCX,both,5.108622,0.458688,15
XLM,ALCX,both,3.825417,0.284981,22
XRP,ALCX,both,8.033113,0.793794,13
XVG,ALCX,both,3.394025,0.193412,17
XVS,ALCX,both,2.001585,0.095113,15
YGG,ALCX,both,2.707677,0.204278,16
ZEC,ALCX,both,9.582770,0.657187,10
ALCX,ALGO,both,4.466855,0.286556,17
AUCTION,ALGO,both,2.403660,0.312505,49
CVX,ALGO,both,13.301876,0.023825,2
FLUX,ALGO,both,5.984920,0.195193,14
HIGH,ALGO,both,8.829492,0.253793,8
JASMY,ALGO,both,2.073362,0.141899,31
MOVR,ALGO,both,3.430931,0.350463,32
PEOPLE,ALGO,both,6.242030,0.021200,2
POWR,ALGO,both,2.624148,0.219369,26
PYR,ALGO,both,2.736252,0.160186,24
RAD,ALGO,both,3.760936,0.820736,76
SANTOS,ALGO,both,4.146955,0.231350,18
VOXEL,ALGO,both,8.311570,0.252563,10
ADX,ALICE,both,3.098038,0.697336,46
AR,ALICE,both,3.180648,10.548392,203
ASR,ALICE,both,2.793397,13.251561,253
ATA,ALICE,both,2.849356,9.383782,176
AUCTION,ALICE,both,7.054769,3.848178,42
BAKE,ALICE,both,3.190534,16.705600,173
CAKE,ALICE,both,3.373816,23.772751,249
CHESS,ALICE,both,5.224106,2.457107,50
CITY,ALICE,both,3.150284,0.544312,37
DASH,ALICE,both,3.295931,43.454562,215
DGB,ALICE,both,3.387029,23.997561,227
ENS,ALICE,both,3.062968,0.523629,31
ETC,ALICE,both,2.925831,15.150640,201
FARM,ALICE,both,2.797494,2.096860,128
FLUX,ALICE,both,2.002057,0.052632,14
FXS,ALICE,both,3.511782,0.125018,16
LAZIO,ALICE,both,3.316003,0.905768,57
LPT,ALICE,both,2.928382,8.004246,209
MINA,ALICE,both,2.769377,1.441888,112
MOVR,ALICE,both,5.192504,0.872969,38
NEAR,ALICE,both,3.088499,23.092032,233
PEOPLE,ALICE,both,8.163518,0.011497,2
PHA,ALICE,both,3.631702,19.003799,158
QI,ALICE,both,3.676126,0.612640,29
QNT,ALICE,both,2.096549,1.204802,152
RAD,ALICE,both,4.361519,2.421294,73
RARE,ALICE,both,2.488049,0.607908,61
RLC,ALICE,both,3.209016,28.110299,225
SHIB,ALICE,both,3.180387,19.993083,171
VET,ALICE,both,3.052970,16.633449,207
VOXEL,ALICE,both,2.830049,0.093955,11
XTZ,ALICE,both,2.591317,8.495013,223
XVG,ALICE,both,2.819722,5.147088,180
ZRX,ALICE,both,3.124940,14.996743,218
CHESS,AMP,both,4.020665,0.183083,20
COS,AMP,both,2.340667,0.107462,19
DCR,AMP,both,2.314196,0.092113,22
FIO,AMP,both,3.727983,0.194078,24
OG,AMP,both,2.882403,0.132724,24
VOXEL,AMP,both,4.911300,0.075608,8
AMP,ANKR,both,3.097129,0.154682,21
ATA,ANKR,both,2.415854,1.781760,155
AUCTION,ANKR,both,2.861817,0.610361,48
CHESS,ANKR,both,4.816076,1.480651,48
DF,ANKR,both,2.123384,0.573503,78
FLUX,ANKR,both,6.524429,0.125254,12
FXS,ANKR,both,2.829445,0.081326,15
HIGH,ANKR,both,7.295537,0.129025,5
IDEX,ANKR,both,2.458106,0.944993,96
LAZIO,ANKR,both,2.791652,0.705416,51
MOVR,ANKR,both,2.129754,0.324851,36
PEOPLE,ANKR,both,10.196308,0.009095,2
PORTO,ANKR,both,3.040700,0.450661,27
QI,ANKR,both,3.669040,0.476657,24
RARE,ANKR,both,3.234734,0.946918,63
SANTOS,ANKR,both,2.912972,0.106177,14
VOXEL,ANKR,both,8.945101,0.232261,8
YGG,ANKR,both,2.027317,0.573642,75
ALCX,AR,both,6.350739,0.606667,20
ATA,AR,both,2.130617,2.081552,176
AUCTION,AR,both,2.319245,0.359636,53
BNB,AR,both,2.039289,2.979226,192
CITY,AR,both,2.318533,0.268233,38
DYDX,AR,both,2.512377,0.973861,91
ENS,AR,both,5.799742,0.726618,29
HIGH,AR,both,8.465886,0.105324,7
JASMY,AR,both,4.339003,0.412812,34
LPT,AR,both,2.315364,3.808805,211
QUICK,AR,both,2.853432,2.850918,116
RAD,AR,both,2.278915,0.649721,83
SANTOS,AR,both,7.530066,0.635699,14
XVG,AR,both,2.541961,3.867669,176
VOXEL,ARDR,both,9.271815,0.151589,6
VOXEL,ARPA,both,4.116160,0.096083,9
BICO,ASR,both,5.482116,0.156494,12
FLUX,ASR,both,2.042992,0.046033,16
PEOPLE,ASR,both,15.924129,0.043523,2
ALCX,ATA,both,2.767686,0.163281,18
CHESS,ATA,both,3.176796,0.647040,53
MOVR,ATA,both,2.623174,0.311778,33
QI,ATA,both,2.345418,0.312910,27
VOXEL,ATA,both,3.591869,0.124841,10
BICO,ATM,both,2.017211,0.065571,11
FXS,ATM,both,10.468756,0.261649,12
PEOPLE,ATM,both,101.350598,0.028236,2
ADX,ATOM,both,2.639321,0.464152,51
ALCX,ATOM,both,4.641659,0.436062,17
AMP,ATOM,both,6.591713,0.862268,26
AUCTION,ATOM,both,2.265707,0.344668,54
ENS,ATOM,both,5.658453,1.149141,30
FLUX,ATOM,both,10.691189,0.654655,12
FXS,ATOM,both,5.068924,0.295398,11
HIGH,ATOM,both,8.351420,0.227513,8
ILV,ATOM,both,2.394623,0.551807,74
LPT,ATOM,both,3.012807,4.017880,194
MBOX,ATOM,both,2.564621,1.212363,111
MOVR,ATOM,both,5.172776,1.132695,37
PEOPLE,ATOM,both,20.351213,0.179018,3
PHA,ATOM,both,2.885023,2.635081,165
PORTO,ATOM,both,3.101553,0.410788,35
POWR,ATOM,both,3.466607,0.502826,30
QI,ATOM,both,6.875759,0.884676,27
RAD,ATOM,both,3.214083,1.007317,77
SANTOS,ATOM,both,5.534994,0.564256,16
VOXEL,ATOM,both,10.733523,0.546874,11
YGG,ATOM,both,3.068880,0.880865,81
AUCTION,AUDIO,both,3.634743,0.709679,50
BAR,AUDIO,both,2.337382,6.110099,215
MLN,AUDIO,both,2.122801,2.081448,176
VOXEL,AUDIO,both,5.782089,0.162302,10
CVX,AVA,both,26.025667,0.008125,2
PEOPLE,AVA,both,56.301393,0.009786,2
ALCX,AVAX,both,2.311446,0.183920,18
AMP,AVAX,both,2.988749,0.251384,28
AUCTION,AVAX,both,6.006935,1.974303,61
AVA,AVAX,both,2.383980,18.136370,403
BAR,AVAX,both,2.457706,3.815051,240
CHESS,AVAX,both,3.881274,1.179797,65
DF,AVAX,both,2.460073,0.665958,93
ENS,AVAX,both,4.211046,0.853080,37
FXS,AVAX,both,3.446764,0.102156,13
GTC,AVAX,both,2.073612,1.541503,183
LPT,AVAX,both,2.449995,2.564242,210
MINA,AVAX,both,2.226167,1.138601,120
PHA,AVAX,both,2.408761,2.400745,174
QI,AVAX,both,4.112912,0.462534,25
QUICK,AVAX,both,3.084992,2.753474,119
RAD,AVAX,both,3.361265,1.237494,83
REQ,AVAX,both,2.929753,1.687269,126
RLC,AVAX,both,2.072425,11.579316,401
SHIB,AVAX,both,2.025406,1.839730,187
SPELL,AVAX,both,13.782237,0.063252,2
SYS,AVAX,both,2.206767,0.568713,94
XEC,AVAX,both,3.101146,1.502335,94
YGG,AVAX,both,2.646179,0.735945,87
AMP,AXS,both,5.009626,0.284411,22
AUCTION,AXS,both,3.076532,0.381896,48
BAKE,AXS,both,2.412226,11.781367,185
CAKE,AXS,both,2.388395,13.333592,278
CHESS,AXS,both,2.048996,0.258410,56
CRV,AXS,both,2.292682,17.778026,365
FARM,AXS,both,2.324516,0.997960,127
FLUX,AXS,both,2.933321,0.049672,13
FORTH,AXS,both,2.364527,6.281150,224
FXS,AXS,both,3.629193,0.094626,17
GTC,AXS,both,2.290823,6.857813,168
LPT,AXS,both,2.212492,7.979805,199
MOVR,AXS,both,3.327926,0.273892,39
PHA,AXS,both,2.900331,9.379240,175
PORTO,AXS,both,3.254294,0.227069,31
QI,AXS,both,2.646329,0.185644,30
VOXEL,AXS,both,11.097608,0.106015,8
XVG,AXS,both,2.826879,7.054327,172
YGG,AXS,both,2.847016,0.891559,79
ALCX,BAKE,both,3.017558,0.152451,15
AMP,BAKE,both,3.089690,0.199479,22
FXS,BAKE,both,3.241049,0.095882,16
JASMY,BAKE,both,2.909825,0.154435,24
MOVR,BAKE,both,2.596911,0.241091,35
QI,BAKE,both,3.008768,0.257351,23
SANTOS,BAKE,both,3.964175,0.156051,13
VOXEL,BAKE,both,6.290550,0.178986,9
AMP,BAND,both,2.162889,0.186291,22
HIGH,BAND,both,5.015259,0.089132,7
JASMY,BAND,both,2.963126,0.261847,23
RAD,BAND,both,2.113945,0.469205,86
VOXEL,BAND,both,7.723043,0.179829,8
ALCX,BAR,both,3.247962,0.082282,17
AGLD,BAT,both,2.557544,0.838294,74
ATM,BAT,both,2.112214,6.183962,338
AUCTION,BAT,both,3.421503,0.841968,47
BAR,BAT,both,2.329827,3.050292,228
CHESS,BAT,both,3.569589,1.065053,55
CITY,BAT,both,3.356708,0.537986,36
DEXE,BAT,both,2.833136,2.192477,148
DF,BAT,both,2.768391,1.178157,86
DOT,BAT,both,2.220056,12.197342,354
DYDX,BAT,both,3.689632,2.157815,85
FIDA,BAT,both,2.217766,0.611191,63
GTC,BAT,both,2.170658,1.523408,167
ILV,BAT,both,2.268477,0.593650,70
JASMY,BAT,both,2.567789,0.153165,22
LAZIO,BAT,both,3.672971,1.206446,58
MLN,BAT,both,2.145215,1.344411,164
MOVR,BAT,both,2.163369,0.310888,40
PHA,BAT,both,2.652799,2.242721,170
POWR,BAT,both,2.166507,0.241166,28
QI,BAT,both,2.771002,0.347284,27
QNT,BAT,both,3.068317,2.197133,149
QUICK,BAT,both,2.959860,1.792605,113
RAD,BAT,both,2.020764,0.527191,88
RARE,BAT,both,3.880807,1.360499,66
RAY,BAT,both,2.421338,1.286449,91
SHIB,BAT,both,2.577591,3.091043,175
SLP,BAT,both,2.161993,2.334063,189
SYS,BAT,both,2.876513,1.177911,97
TRU,BAT,both,2.560144,10.300252,301
WAXP,BAT,both,2.308389,1.273701,96
YGG,BAT,both,3.858643,1.921300,85
AAVE,BCH,both,2.755390,13.305159,301
ADX,BCH,both,2.603427,0.314191,47
AGLD,BCH,both,2.269391,0.304824,70
ASR,BCH,both,2.415877,5.762898,331
AUCTION,BCH,both,2.222979,0.274472,43
BAKE,BCH,both,2.074121,1.486410,155
BEL,BCH,both,2.007179,5.005465,383
BNT,BCH,both,2.058163,5.452613,272
CHESS,BCH,both,3.629852,0.519743,49
ENS,BCH,both,2.220675,0.150298,30
ILV,BCH,both,2.502633,0.448092,67
MOVR,BCH,both,2.092773,0.151757,41
OG,BCH,both,2.002987,3.667924,328
OM,BCH,both,2.320030,3.305351,249
PEOPLE,BCH,both,12.807746,0.031563,2
PHA,BCH,both,2.440085,0.969732,156
QI,BCH,both,2.603814,0.178674,29
RAD,BCH,both,2.745290,0.431670,78
SNX,BCH,both,2.244678,7.880915,341
TWT,BCH,both,2.026666,2.943461,242
YGG,BCH,both,2.458934,0.464164,78
AGLD,BEL,both,2.253811,0.889135,70
ALCX,BEL,both,5.746053,0.306072,18
AMP,BEL,both,3.060637,0.403609,31
CHESS,BEL,both,2.300158,0.603538,56
FLUX,BEL,both,3.837894,0.066901,16
IDEX,BEL,both,2.018183,0.966769,96
JASMY,BEL,both,2.534238,0.219115,31
MOVR,BEL,both,3.867467,0.667777,42
PEOPLE,BEL,both,9.516485,0.035211,2
QI,BEL,both,2.523367,0.475052,34
RAD,BEL,both,2.311782,0.545068,82
YGG,BEL,both,2.732807,1.660760,79
1INCH,BICO,both,4.754499,0.418212,14
ACM,BICO,both,3.606486,0.200223,10
ADA,BICO,both,5.482066,0.542274,15
ALCX,BICO,both,8.739427,1.118367,13
ALICE,BICO,both,4.388476,0.417295,19
AMP,BICO,both,3.557197,0.203425,19
ANKR,BICO,both,2.321553,0.137827,14
AR,BICO,both,5.661560,0.357261,19
ARDR,BICO,both,6.004656,0.566840,15
ARPA,BICO,both,3.215969,0.123236,15
ASR,BICO,both,3.255649,0.210813,12
ATA,BICO,both,3.949730,0.258190,17
ATM,BICO,both,4.816963,0.419428,11
ATOM,BICO,both,4.107008,0.232495,17
AUCTION,BICO,both,5.492488,0.445038,17
AVAX,BICO,both,6.601256,0.862240,14
AXS,BICO,both,4.362537,0.406061,15
BAKE,BICO,both,4.157540,0.197235,15
BAND,BICO,both,9.330448,0.756193,15
BAT,BICO,both,4.201011,0.315912,15
BCH,BICO,both,9.325626,1.291142,15
BEL,BICO,both,2.840856,0.203058,19
BNB,BICO,both,6.846710,0.626263,12
BNT,BICO,both,4.362544,0.417741,16
BTC,BICO,both,3.006600,0.183269,18
CAKE,BICO,both,6.919180,0.469056,16
CELO,BICO,both,8.496492,0.606945,16
CELR,BICO,both,5.311644,0.332279,17
CFX,BICO,both,6.282339,0.423156,9
CHESS,BICO,both,6.270954,0.385547,16
CHR,BICO,both,5.353348,0.385858,14
CHZ,BICO,both,2.317934,0.100637,14
CTK,BICO,both,6.413785,0.760162,17
CVC,BICO,both,2.281022,0.118659,15
CVX,BICO,both,23.459000,0.095538,2
DASH,BICO,both,6.780349,0.605398,11
DATA,BICO,both,4.241360,0.408408,18
DEGO,BICO,both,3.814132,0.231626,13
DEXE,BICO,both,12.526146,0.660246,14
DF,BICO,both,2.612409,0.117465,19
DGB,BICO,both,2.102998,0.106182,16
DIA,BICO,both,3.370403,0.240594,17
DOGE,BICO,both,4.307662,0.249792,11
DOT,BICO,both,4.316537,0.272909,18
DUSK,BICO,both,4.339156,0.279919,16
DYDX,BICO,both,5.589473,0.333902,15
EGLD,BICO,both,4.436715,0.400714,12
ENS,BICO,both,3.289087,0.248950,18
ETC,BICO,both,6.280197,0.532479,18
ETH,BICO,both,6.747144,0.710934,11
EUR,BICO,both,6.958664,0.593433,17
FARM,BICO,both,4.530877,0.237619,14
FET,BICO,both,4.841832,0.395140,13
FIL,BICO,both,5.049712,0.463015,17
FIO,BICO,both,7.335769,0.355268,17
FIS,BICO,both,4.242589,0.282338,15
FLOW,BICO,both,3.746908,0.354462,14
FTT,BICO,both,2.759112,0.168334,17
FXS,BICO,both,6.578702,0.571569,19
GALA,BICO,both,2.900817,0.157261,12
GHST,BICO,both,3.712120,0.214112,17
GNO,BICO,both,3.078840,0.168436,18
GRT,BICO,both,4.448699,0.294069,18
HBAR,BICO,both,14.386592,1.053727,13
HIGH,BICO,both,4.986136,0.141995,10
HOT,BICO,both,4.256518,0.342903,14
ICP,BICO,both,4.017337,0.329360,12
ICX,BICO,both,6.439660,0.579518,16
IDEX,BICO,both,2.386220,0.089675,16
ILV,BICO,both,4.085067,0.320996,14
INJ,BICO,both,2.810458,0.148403,16
IOTX,BICO,both,11.746390,0.623705,15
JASMY,BICO,both,3.525394,0.179164,17
JST,BICO,both,4.466218,0.436010,18
JUV,BICO,both,3.488071,0.286661,12
KAVA,BICO,both,5.472768,0.351860,17
KNC,BICO,both,3.799586,0.320536,14
KSM,BICO,both,9.308155,0.460731,14
LAZIO,BICO,both,6.635759,0.268666,10
LINK,BICO,both,2.373837,0.122594,21
LSK,BICO,both,4.041124,0.376996,21
LTC,BICO,both,3.889349,0.282752,16
LUNA,BICO,both,12.640856,0.589519,13
MANA,BICO,both,6.056506,0.657882,14
