reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
STG,SFP,both,2.176569,1.823281,122,357,0.053315,0.000149
STRAX,SFP,both,2.365803,43.212824,405,373,-0.044891,-0.000120
SUN,SFP,both,2.041380,20.852897,416,374,-1.109720,-0.002967
SUPER,SFP,both,2.560830,82.631996,354,359,-0.162328,-0.000452
UNI,SFP,both,2.020480,22.003144,340,336,-0.214659,-0.000639
WAXP,SFP,both,2.193065,31.646652,340,347,-0.062752,-0.000181
WIN,SFP,both,2.123729,39.799382,373,375,-0.966409,-0.002577
XLM,SFP,both,2.205879,38.919560,352,339,-0.056218,-0.000166
XRP,SFP,both,2.028754,28.505148,361,338,0.270574,0.000801
XTZ,SFP,both,2.029664,20.975588,332,313,0.461581,0.001475
YFI,SFP,both,2.136254,28.960094,360,318,0.565679,0.001779
POLYX,SHIB,both,2.698221,0.390760,58,341,-0.976389,-0.002863
OSMO,SKL,both,2.524805,0.266485,44,334,-1.345685,-0.004029
POLYX,SKL,both,2.207519,0.297734,67,402,-1.254491,-0.003121
HOOK,SLP,both,2.100968,0.072280,16,304,-0.794664,-0.002614
RAD,SNX,both,2.253431,12.064095,439,350,0.787717,0.002251
FUN,SOL,both,2.409307,15.531868,381,349,0.185531,0.000532
GMX,SOL,both,2.222289,1.044092,66,291,0.530695,0.001824
HOOK,SOL,both,3.082099,0.146205,20,313,0.993092,0.003173
OSMO,SOL,both,2.143636,0.367664,36,272,1.576087,0.005794
HOOK,STEEM,both,2.922548,0.101105,22,379,-1.228272,-0.003241
HOOK,STG,both,2.013973,0.063280,22,322,-1.027788,-0.003192
MAGIC,STG,both,2.136223,0.024356,8,347,-0.388189,-0.001119
PHB,STG,both,2.601634,0.097785,31,353,-0.124104,-0.000352
TUSD,STG,both,2.779455,0.316049,30,313,0.326489,0.001043
USDC,STG,both,2.123478,0.185510,33,315,0.487010,0.001546
USDP,STG,both,5.364509,0.623018,32,338,0.158726,0.000470
HFT,STORJ,both,2.402013,0.227807,39,347,1.293744,0.003728
PHB,STORJ,both,2.340399,0.169922,29,356,0.710880,0.001997
HFT,STPT,both,2.955261,0.277591,40,399,-1.693334,-0.004244
HOOK,STPT,both,4.770554,0.177363,21,368,-2.470436,-0.006713
GMX,SUSHI,both,2.830415,0.741525,73,304,-0.795499,-0.002617
ATA,SXP,both,2.417058,5.868708,298,303,0.664666,0.002194
HFT,SXP,both,2.393781,0.129067,40,336,0.093774,0.000279
HIVE,SXP,both,2.099551,6.011998,372,333,-0.453057,-0.001361
GMX,SYS,both,3.220214,0.547489,64,317,-0.166259,-0.000524
HFT,T,both,2.590068,0.228803,34,338,-0.122550,-0.000363
APE,THETA,both,2.036550,1.480075,190,314,0.744908,0.002372
1INCH,TRB,both,2.874943,65.062022,360,334,1.380828,0.004134
ALPINE,TRB,both,2.483550,9.824951,292,388,2.832600,0.007301
APE,TRB,both,3.176874,25.438334,250,340,1.485098,0.004368
API3,TRB,both,2.311542,9.852950,276,346,0.332030,0.000960
ATOM,TRB,both,2.498368,31.516173,366,331,1.492123,0.004508
AXS,TRB,both,2.591517,35.393423,364,323,1.896439,0.005871
BIFI,TRB,both,2.366228,7.496857,243,376,0.975125,0.002593
CAKE,TRB,both,2.203493,16.864067,418,363,-0.310865,-0.000856
CKB,TRB,both,2.422116,28.298899,420,351,0.948718,0.002703
DIA,TRB,both,2.112147,16.582844,414,365,1.201979,0.003293
DOGE,TRB,both,2.911918,61.341974,346,332,1.305164,0.003931
DYDX,TRB,both,2.594574,35.882213,379,363,-0.384290,-0.001059
FLUX,TRB,both,2.016364,7.208770,345,356,1.788303,0.005023
GMT,TRB,both,2.798064,13.693106,241,319,0.432563,0.001356
GMX,TRB,both,3.125826,0.894417,78,371,-0.588863,-0.001587
HBAR,TRB,both,2.066876,15.104715,342,333,0.904903,0.002717
HIGH,TRB,both,3.012716,37.728587,340,364,0.607758,0.001670
INJ,TRB,both,2.036526,11.614912,415,377,0.342810,0.000909
KAVA,TRB,both,2.281248,22.392213,411,384,1.974103,0.005141
LOKA,TRB,both,2.795837,17.403660,319,362,1.569763,0.004336
LRC,TRB,both,2.185784,15.571120,369,323,0.352715,0.001092
MOVR,TRB,both,2.394216,18.666582,376,356,1.479451,0.004156
OP,TRB,both,2.381524,5.092490,174,348,-0.505897,-0.001454
PERP,TRB,both,2.671682,32.246973,426,371,0.485265,0.001308
PORTO,TRB,both,2.310001,14.954560,385,375,2.054722,0.005479
PSG,TRB,both,2.566517,30.555458,424,392,1.513338,0.003861
REI,TRB,both,2.429628,6.224183,219,391,0.747346,0.001911
STEEM,TRB,both,3.320226,19.319510,230,385,0.525184,0.001364
STG,TRB,both,2.567148,2.038095,113,352,0.917017,0.002605
T,TRB,both,2.242639,6.756633,275,349,0.419016,0.001201
UMA,TRB,both,2.309057,20.881155,418,357,1.465392,0.004105
WAXP,TRB,both,2.336000,20.558787,376,356,1.449904,0.004073
XNO,TRB,both,2.208409,8.207577,323,409,0.124353,0.000304
XTZ,TRB,both,2.369424,22.188426,361,332,0.936814,0.002822
YGG,TRB,both,2.028711,10.541486,396,345,0.758455,0.002198
HOOK,TRU,both,2.842076,0.126745,16,363,-3.080443,-0.008486
PHB,TRU,both,3.989020,0.197789,25,370,-1.463090,-0.003954
HOOK,TRX,both,2.727288,0.047105,25,375,0.206947,0.000552
FUN,TWT,both,2.153924,8.287384,419,358,-1.741844,-0.004865
GMX,TWT,both,2.318331,0.954670,81,303,-1.006534,-0.003322
HFT,TWT,both,2.916345,0.421091,39,362,-1.638193,-0.004525
HOOK,TWT,both,5.506956,0.528242,13,335,-1.518884,-0.004534
NEXO,TWT,both,2.038900,3.437105,214,387,-1.718475,-0.004441
OSMO,TWT,both,4.011501,2.305989,42,301,-1.471559,-0.004889
POLYX,TWT,both,2.940153,1.566608,66,354,-1.070599,-0.003024
HOOK,WAN,both,3.952837,0.201952,21,340,-1.576885,-0.004638
FUN,WAXP,both,2.322730,8.735651,396,352,-2.281437,-0.006481
OSMO,WAXP,both,2.535063,0.381417,32,285,-0.913429,-0.003205
PHB,WAXP,both,3.285001,0.179758,21,353,-0.800612,-0.002268
POLYX,WAXP,both,2.845464,0.547589,53,300,-1.924376,-0.006415
MAGIC,WIN,both,4.047994,0.048950,12,370,-1.320089,-0.003568
HOOK,WOO,both,2.537830,0.095591,18,344,-0.317397,-0.000923
POLYX,WOO,both,2.105368,0.359530,64,388,1.070227,0.002758
HFT,XEC,both,3.370923,0.198143,37,351,0.673707,0.001919
HOOK,XEC,both,5.167229,0.218053,21,316,-0.486908,-0.001541
HFT,XNO,both,2.121202,0.434019,42,381,-1.152084,-0.003024
GMX,XRP,both,2.892646,0.512704,70,324,-1.058383,-0.003267
OSMO,XRP,both,2.666518,0.379526,40,301,-1.017092,-0.003379
POLYX,XRP,both,2.582020,0.351062,62,346,-0.447072,-0.001292
NEXO,YGG,both,2.336691,2.950916,227,387,1.414133,0.003654
HFT,ZEC,both,3.645878,0.260491,44,335,-0.073869,-0.000221
HOOK,ZEC,both,5.692121,0.222781,20,311,-1.256675,-0.004041
OSMO,ZEC,both,2.107993,0.226215,42,300,-0.745905,-0.002486
PHB,ZEC,both,3.635052,0.205932,32,350,-0.474714,-0.001356
FUN,ZEN,both,2.759921,15.186272,418,380,-2.143831,-0.005642
GMX,ZEN,both,2.474555,0.444131,69,319,-1.894035,-0.005937
HFT,ZEN,both,4.339691,0.338388,43,339,-0.860174,-0.002537
OSMO,ZEN,both,3.287625,0.309963,48,302,-1.100295,-0.003643
HFT,ZIL,both,2.248402,0.152925,38,314,0.304187,0.000969
HOOK,ZIL,both,2.219230,0.081011,26,294,-0.985075,-0.003351
HFT,ZRX,both,2.702109,0.185680,44,354,0.558703,0.001578
OSMO,ZRX,both,2.353277,0.218867,47,304,0.262435,0.000863
