total_cumulative_return,profit_factor,max_drawdown,last_year_drawdown,sharpe_ratio,volatility,num_trades,data_points,reference_coin,trading_coin,trading_type
12.038668,1.354406,-0.449503,-0.248737,1.705683,0.729363,567,17520,ETC,MKR,both
5.336338,1.464331,-0.246534,-0.174963,1.559717,0.536809,287,17520,ETC,MKR,longs
4.851723,1.493256,-0.388581,-0.234305,1.264195,0.624640,224,17520,ETC,ONE,shorts
33.632371,1.463446,-0.398545,-0.243485,2.077887,0.845929,497,17520,ETC,RUNE,both
5.718262,1.414093,-0.360450,-0.194258,1.355061,0.643390,251,17520,ETC,RUNE,longs
5.881573,1.525026,-0.454006,-0.286629,1.609200,0.550529,246,17520,ETC,RUNE,shorts
7.771842,1.398297,-0.352984,-0.142018,1.692115,0.605901,402,17520,ETC,SAND,both
3.837010,1.554121,-0.280931,-0.129773,1.524424,0.441050,200,17520,ETC,SAND,shorts
4.347319,1.567246,-0.266746,-0.158221,1.487976,0.493812,227,17520,ETC,THETA,shorts
5.582850,1.538164,-0.362164,-0.202548,1.629948,0.527532,249,17520,ETC,ZEN,shorts
10.156340,1.438337,-0.353760,-0.197477,1.731032,0.669571,422,17520,ETH,LINK,both
5.644552,1.746573,-0.270045,-0.094888,1.784128,0.485024,210,17520,ETH,LINK,longs
8.631637,1.329046,-0.480403,-0.161594,1.500888,0.718053,529,17520,ETH,MKR,both
4.592078,1.450046,-0.282559,-0.140370,1.356905,0.561695,266,17520,ETH,MKR,longs
45.442232,1.527458,-0.410657,-0.348040,2.139876,0.891744,443,17520,ETH,RUNE,both
8.345167,1.583730,-0.475220,-0.249790,1.642953,0.645692,216,17520,ETH,RUNE,longs
5.445335,1.470657,-0.286968,-0.152689,1.375013,0.616270,227,17520,ETH,RUNE,shorts
2.000802,1.337835,-0.290314,-0.058428,1.032016,0.336016,286,17520,FET,BTC,longs
3.684462,1.360496,-0.356480,-0.232730,1.073176,0.607601,281,17520,FET,FLM,shorts
9.564164,1.259443,-0.441168,-0.265756,1.329429,0.849245,599,17520,FET,RUNE,both
4.749531,1.475407,-0.348073,-0.145812,1.267526,0.614601,235,17520,FIL,FLM,shorts
2.513693,1.308694,-0.490254,-0.387411,1.076801,0.428005,295,17520,FIL,LTO,shorts
3.476738,1.362907,-0.353523,-0.082420,1.237701,0.503391,285,17520,FIL,MKR,longs
37.773090,1.487653,-0.354369,-0.266332,1.972556,0.920531,487,17520,FIL,RUNE,both
4.783798,1.493164,-0.333564,-0.240044,1.445449,0.541436,238,17520,FIL,RUNE,shorts
3.190970,1.281900,-0.345568,-0.185782,1.125843,0.515314,335,17520,FIO,NEAR,shorts
34.120395,1.392860,-0.386879,-0.304136,1.877260,0.940172,633,17520,FIO,RUNE,both
5.421118,1.329766,-0.481256,-0.229761,1.092497,0.773596,307,17520,FIO,RUNE,longs
6.293977,1.476656,-0.331277,-0.223210,1.717209,0.535634,326,17520,FIO,RUNE,shorts
3.212662,1.279174,-0.346129,-0.317210,1.072403,0.544152,345,17520,FIRO,CRV,shorts
2.652530,1.330368,-0.336175,-0.312052,1.110750,0.439124,268,17520,FLM,ALGO,shorts
4.331720,1.462745,-0.305638,-0.211044,1.279372,0.572923,254,17520,FLM,FIL,shorts
3.971663,1.470377,-0.345535,-0.345535,1.305084,0.528389,235,17520,FLM,MANA,shorts
7.000237,1.230465,-0.481116,-0.254288,1.121703,0.867406,552,17520,FLM,RUNE,both
2.725509,1.339028,-0.469544,-0.469544,1.112073,0.450804,253,17520,FLM,ZEN,shorts
3.515246,1.327433,-0.380782,-0.380782,1.069621,0.587642,334,17520,FUN,AVAX,shorts
4.543504,1.324496,-0.474846,-0.415974,1.131670,0.668790,352,17520,FUN,CRV,shorts
6.538504,1.442340,-0.412227,-0.313562,1.469841,0.638746,339,17520,FUN,FLM,shorts
2.749180,1.302224,-0.375932,-0.172397,1.088214,0.464662,340,17520,FUN,IOTA,shorts
4.962495,1.397403,-0.385989,-0.214711,1.316569,0.608365,345,17520,FUN,IOTX,shorts
176.242185,1.600230,-0.387119,-0.244144,2.687362,0.962256,623,17520,FUN,RUNE,both
15.871999,1.623751,-0.439005,-0.140029,1.950563,0.708656,305,17520,FUN,RUNE,longs
11.103969,1.575316,-0.323925,-0.172995,1.846173,0.651971,318,17520,FUN,RUNE,shorts
4.148731,1.409792,-0.321484,-0.321484,1.278645,0.556371,320,17520,FUN,SC,shorts
4.319891,1.351960,-0.281225,-0.199248,1.225200,0.597139,320,17520,FUN,SOL,longs
6.929754,1.483784,-0.376677,-0.165796,1.488743,0.650154,265,17520,GRT,RUNE,longs
3.258082,1.262347,-0.347127,-0.261148,1.019017,0.579548,343,17520,HARD,CRV,shorts
20.437158,1.342950,-0.467252,-0.270317,1.533977,0.983507,667,17520,HARD,FLM,both
6.096196,1.434185,-0.325492,-0.283517,1.430872,0.631665,338,17520,HARD,FLM,shorts
2.689800,1.249808,-0.353401,-0.213839,1.054287,0.469259,356,17520,HARD,KSM,shorts
5.829604,1.217705,-0.408140,-0.238649,1.227400,0.718164,692,17520,HARD,MKR,both
4.893168,1.412805,-0.259574,-0.108240,1.456077,0.545246,327,17520,HARD,MKR,longs
3.373951,1.303855,-0.218807,-0.173820,1.188705,0.511517,339,17520,HARD,NEAR,shorts
7.587356,1.207870,-0.446641,-0.243230,1.080714,0.937567,649,17520,HARD,RUNE,both
4.871821,1.296455,-0.490601,-0.191188,1.012490,0.781967,324,17520,HARD,RUNE,longs
2.887748,1.271347,-0.392981,-0.392981,1.006339,0.526898,335,17520,HARD,SAND,shorts
4.152051,1.475171,-0.381471,-0.147017,1.266844,0.561870,256,17520,HBAR,CHR,shorts
6.038257,1.503894,-0.443705,-0.251048,1.452173,0.619112,270,17520,HBAR,FLM,shorts
2.394625,1.352894,-0.354229,-0.214604,1.169842,0.373224,254,17520,HBAR,IOST,shorts
5.394707,1.504532,-0.341013,-0.169684,1.402541,0.600845,275,17520,HBAR,IOTX,shorts
5.634941,1.324523,-0.419990,-0.169831,1.453260,0.594865,511,17520,HBAR,LINK,both
4.454717,1.614168,-0.203115,-0.087206,1.719518,0.434413,254,17520,HBAR,LINK,longs
5.005588,1.228742,-0.494649,-0.272458,1.153290,0.698244,612,17520,HBAR,MKR,both
4.295128,1.418716,-0.266332,-0.178392,1.278731,0.569893,295,17520,HBAR,MKR,longs
3.313871,1.336951,-0.355625,-0.202867,1.081453,0.553939,266,17520,HBAR,MTL,shorts
30.390478,1.433784,-0.426214,-0.266719,1.976981,0.863471,563,17520,HBAR,RUNE,both
13.963547,1.689202,-0.346397,-0.169569,1.974159,0.667740,284,17520,HBAR,RUNE,longs
6.900801,1.299072,-0.287362,-0.240833,1.463236,0.660057,634,17520,HIVE,ADA,both
2.977656,1.361628,-0.251306,-0.251306,1.308634,0.416899,323,17520,HIVE,ADA,shorts
3.104312,1.331014,-0.371312,-0.351032,1.204086,0.470395,323,17520,HIVE,ALGO,shorts
2.892477,1.283237,-0.298169,-0.217918,1.065188,0.498556,336,17520,HIVE,AVAX,shorts
2.647710,1.323292,-0.304151,-0.304151,1.030191,0.472580,329,17520,HIVE,BNT,shorts
2.753222,1.251858,-0.319418,-0.171238,1.147483,0.441301,588,17520,HIVE,BTC,both
4.673684,1.415384,-0.395837,-0.394952,1.474491,0.522874,314,17520,HIVE,CELO,shorts
5.378811,1.460530,-0.349675,-0.190618,1.531847,0.549163,334,17520,HIVE,CHR,shorts
2.867535,1.289439,-0.314757,-0.258001,1.116267,0.471864,321,17520,HIVE,COTI,shorts
3.362664,1.313833,-0.407647,-0.407647,1.188854,0.510043,313,17520,HIVE,CRV,shorts
6.562903,1.295478,-0.466108,-0.433289,1.501776,0.626403,635,17520,HIVE,DASH,both
5.007296,1.576811,-0.298430,-0.298430,1.782638,0.451829,295,17520,HIVE,DASH,shorts
3.015183,1.324605,-0.428861,-0.428861,1.141841,0.483281,341,17520,HIVE,EGLD,shorts
10.350734,1.515855,-0.253338,-0.141287,2.205091,0.529923,589,17520,HIVE,ETH,both
3.998417,1.577220,-0.244365,-0.135359,1.667449,0.415574,285,17520,HIVE,ETH,longs
2.588708,1.446665,-0.135949,-0.116388,1.444597,0.329212,304,17520,HIVE,ETH,shorts
3.907926,1.410211,-0.281041,-0.223418,1.418875,0.480313,307,17520,HIVE,FIL,shorts
6.004596,1.466468,-0.277062,-0.232895,1.450993,0.617689,311,17520,HIVE,FLM,shorts
4.579246,1.406327,-0.278767,-0.227102,1.354798,0.561536,329,17520,HIVE,IOTX,shorts
8.135435,1.316599,-0.344973,-0.283954,1.635455,0.640870,665,17520,HIVE,LINK,both
3.407188,1.395764,-0.311449,-0.311449,1.475024,0.415548,337,17520,HIVE,LINK,shorts
3.087850,1.303545,-0.334324,-0.296331,1.097478,0.513666,350,17520,HIVE,LTO,shorts
3.083208,1.339713,-0.444650,-0.396368,1.271614,0.442733,304,17520,HIVE,MANA,shorts
9.040027,1.283441,-0.406414,-0.223464,1.485518,0.741042,684,17520,HIVE,MKR,both
3.339675,1.281765,-0.389305,-0.159956,1.007100,0.598686,340,17520,HIVE,MKR,longs
2.706858,1.285499,-0.251606,-0.155209,1.137797,0.437595,344,17520,HIVE,MKR,shorts
3.797115,1.446736,-0.261930,-0.261930,1.551844,0.429889,308,17520,HIVE,NEO,shorts
2.884858,1.390626,-0.372114,-0.151495,1.320120,0.401280,308,17520,HIVE,QTUM,shorts
3.580487,1.341168,-0.377486,-0.294609,1.002380,0.636235,305,17520,HIVE,ROSE,shorts
4.036421,1.295194,-0.391305,-0.391305,1.114152,0.626198,349,17520,HIVE,RSR,shorts
101.377393,1.551965,-0.427120,-0.223023,2.555393,0.903746,651,17520,HIVE,RUNE,both
13.622256,1.577647,-0.446509,-0.242081,1.805200,0.723384,319,17520,HIVE,RUNE,longs
7.442041,1.521779,-0.350749,-0.196000,1.849698,0.542560,332,17520,HIVE,RUNE,shorts
2.925050,1.332888,-0.417107,-0.355921,1.163570,0.461215,289,17520,HIVE,SAND,shorts
2.857360,1.282356,-0.351814,-0.331668,1.027900,0.510700,287,17520,HIVE,STX,shorts
11.111994,1.383652,-0.492748,-0.323970,1.279680,0.940870,355,17520,HIVE,TRB,longs
3.217933,1.196389,-0.451171,-0.388413,1.044098,0.559688,625,17520,HIVE,VET,both
4.705053,1.456230,-0.328971,-0.195380,1.399520,0.553275,267,17520,HOT,CRV,shorts
4.120362,1.328037,-0.192266,-0.140892,1.382562,0.512071,478,17520,HOT,ETH,both
2.469594,1.476725,-0.173882,-0.173882,1.254988,0.360184,219,17520,HOT,ETH,shorts
4.574922,1.482422,-0.371909,-0.153126,1.284300,0.591992,233,17520,HOT,FLM,shorts
2.782263,1.350549,-0.288017,-0.288017,1.136078,0.450350,232,17520,HOT,GRT,shorts
4.022911,1.373309,-0.495916,-0.201273,1.075410,0.647198,257,17520,HOT,KNC,shorts
4.551062,1.555855,-0.360034,-0.274208,1.679549,0.451121,245,17520,HOT,KSM,shorts
14.617492,1.408498,-0.319886,-0.160258,1.881374,0.712835,560,17520,HOT,MKR,both
4.034815,1.363818,-0.223184,-0.154426,1.210823,0.576038,286,17520,HOT,MKR,longs
3.622841,1.471209,-0.257533,-0.096880,1.528940,0.420964,274,17520,HOT,MKR,shorts
3.191191,1.360628,-0.232800,-0.143505,1.092746,0.530953,252,17520,HOT,MTL,shorts
3.041560,1.361995,-0.405607,-0.392751,1.122741,0.495382,241,17520,HOT,NEAR,shorts
2.313243,1.337142,-0.244829,-0.117446,1.091946,0.384016,232,17520,HOT,NEO,shorts
2.297541,1.356758,-0.250351,-0.190350,1.111172,0.374307,228,17520,HOT,ONT,shorts
1.451116,1.256623,-0.163093,-0.031877,1.442955,0.129018,778,17520,HOT,PAXG,both
1.218716,1.299855,-0.097336,-0.029455,1.123610,0.088019,361,17520,HOT,PAXG,shorts
103.313350,1.664632,-0.332360,-0.229371,2.573878,0.900930,483,17520,HOT,RUNE,both
9.359424,1.720932,-0.339527,-0.164714,2.058507,0.543205,250,17520,HOT,RUNE,shorts
3.197063,1.399844,-0.379804,-0.379804,1.239753,0.468736,254,17520,HOT,ZEN,shorts
3.108806,1.356754,-0.397259,-0.257662,1.118606,0.506987,267,17520,ICX,FIL,shorts
4.391747,1.333878,-0.431600,-0.246298,1.060037,0.697960,277,17520,ICX,RUNE,longs
3.137980,1.289948,-0.358355,-0.142665,1.033494,0.553259,343,17520,INJ,MKR,longs
15.941855,1.303959,-0.337002,-0.271698,1.544768,0.896234,644,17520,INJ,RUNE,both
11.051229,1.559148,-0.371179,-0.217440,1.663883,0.721968,301,17520,INJ,RUNE,longs
2.444596,1.301012,-0.265229,-0.248894,1.055744,0.423341,241,17520,IOST,1INCH,shorts
3.835280,1.506167,-0.222692,-0.132592,1.576507,0.426336,244,17520,IOST,ALGO,shorts
10.311509,1.390867,-0.331085,-0.199714,1.682416,0.693426,483,17520,IOST,AVAX,both
3.260378,1.435473,-0.349945,-0.110484,1.204270,0.490689,223,17520,IOST,AVAX,longs
3.162672,1.353682,-0.286835,-0.286835,1.172648,0.490947,260,17520,IOST,AVAX,shorts
3.476176,1.358022,-0.400316,-0.276163,1.013662,0.614570,249,17520,IOST,FLM,shorts
6.108235,1.607429,-0.235277,-0.178257,1.609280,0.562251,246,17520,IOST,IOTX,shorts
7.050690,1.276475,-0.402472,-0.146991,1.415464,0.689924,589,17520,IOST,MKR,both
4.354122,1.424937,-0.284198,-0.130998,1.411503,0.521119,281,17520,IOST,MKR,longs
5.043423,1.500956,-0.394433,-0.394433,1.549369,0.522175,246,17520,IOST,NEAR,shorts
51.811069,1.553672,-0.331066,-0.258298,2.351327,0.839442,493,17520,IOST,RUNE,both
7.012318,1.486706,-0.421610,-0.135408,1.454622,0.669476,253,17520,IOST,RUNE,longs
7.388580,1.639342,-0.312848,-0.217845,1.969232,0.507796,240,17520,IOST,RUNE,shorts
3.482132,1.455528,-0.476387,-0.372560,1.253344,0.497726,210,17520,IOST,SAND,shorts
4.440177,1.547374,-0.294140,-0.128905,1.310624,0.568696,231,17520,IOST,SXP,shorts
2.292555,1.359529,-0.364522,-0.243125,1.045706,0.396702,225,17520,IOST,VET,shorts
5.498545,1.239757,-0.369533,-0.183986,1.263213,0.674662,623,17520,IOTA,MKR,both
3.748671,1.343502,-0.307628,-0.191858,1.192865,0.553877,310,17520,IOTA,MKR,longs
5.229093,1.373100,-0.457429,-0.246019,1.178642,0.701756,253,17520,IOTA,RUNE,longs
10.850205,1.424896,-0.477006,-0.200799,1.317758,0.904637,306,17520,IOTA,TRB,longs
3.359773,1.344289,-0.296680,-0.296680,1.109124,0.546320,267,17520,IOTX,CELO,shorts
4.931016,1.423225,-0.286199,-0.137626,1.385444,0.575824,273,17520,IOTX,CRV,shorts
5.924114,1.514922,-0.350965,-0.350965,1.463000,0.608008,266,17520,IOTX,FLM,shorts
3.862322,1.319071,-0.397891,-0.126343,1.012331,0.667405,292,17520,IOTX,KNC,shorts
10.226145,1.338248,-0.429982,-0.146736,1.669962,0.696108,605,17520,IOTX,MKR,both
3.487024,1.400315,-0.269057,-0.100682,1.446951,0.431614,301,17520,IOTX,MKR,shorts
1.230406,1.280098,-0.123555,-0.033484,1.063988,0.097437,386,17520,IOTX,PAXG,longs
2.649353,1.365027,-0.328804,-0.169004,1.191974,0.408698,253,17520,IOTX,QTUM,shorts
3.405492,1.287528,-0.349295,-0.314154,1.024077,0.598290,276,17520,IOTX,RSR,shorts
76.613081,1.540632,-0.419689,-0.337451,2.477238,0.875727,562,17520,IOTX,RUNE,both
11.474087,1.609661,-0.441288,-0.249060,1.813272,0.672842,274,17520,IOTX,RUNE,longs
6.677053,1.471956,-0.425691,-0.425691,1.690971,0.561416,288,17520,IOTX,RUNE,shorts
2.852475,1.305252,-0.231477,-0.213675,1.026867,0.510381,294,17520,IOTX,YFI,shorts
5.431861,1.590310,-0.294684,-0.294684,1.929045,0.438632,266,17520,IOTX,ZEN,shorts
4.496764,1.229031,-0.336911,-0.199278,1.169680,0.642636,595,17520,JST,ADA,both
5.336412,1.201977,-0.481309,-0.258577,1.084413,0.772101,624,17520,JST,AVAX,both
5.493061,1.381924,-0.405610,-0.370820,1.338596,0.636296,325,17520,JST,CRV,shorts
6.058544,1.243227,-0.491453,-0.440915,1.292229,0.697040,633,17520,JST,LINK,both
2.870527,1.294847,-0.423200,-0.423200,1.165296,0.452458,326,17520,JST,LINK,shorts
5.241448,1.209159,-0.433101,-0.234498,1.108044,0.747533,668,17520,JST,MKR,both
3.062497,1.328673,-0.370896,-0.143876,1.266088,0.442004,340,17520,JST,MKR,shorts
58.212414,1.459469,-0.489428,-0.279665,2.240845,0.906823,608,17520,JST,RUNE,both
12.800033,1.575520,-0.453051,-0.194244,1.797620,0.709118,293,17520,JST,RUNE,longs
4.547833,1.343039,-0.389383,-0.342752,1.339386,0.565427,315,17520,JST,RUNE,shorts
5.875871,1.203374,-0.471177,-0.445696,1.031895,0.858060,611,17520,JST,SOL,both
15.348822,1.265490,-0.392119,-0.370885,1.492630,0.914841,731,17520,JUV,RUNE,both
4.238756,1.306609,-0.465318,-0.419827,1.256968,0.574505,385,17520,JUV,RUNE,shorts
3.749011,1.206854,-0.450769,-0.377452,1.008001,0.655501,594,17520,KAVA,ADA,both
8.293989,1.279354,-0.407056,-0.355706,1.445530,0.731749,630,17520,KAVA,AVAX,both
2.961756,1.283096,-0.307880,-0.270778,1.084219,0.500721,323,17520,KAVA,AVAX,shorts
2.890830,1.315564,-0.276592,-0.223047,1.086310,0.488601,341,17520,KAVA,BNT,shorts
6.044113,1.373783,-0.388533,-0.385571,1.391133,0.646625,345,17520,KAVA,CRV,shorts
7.346910,1.701375,-0.385278,-0.385278,1.958444,0.509149,314,17520,KAVA,DASH,shorts
3.001377,1.384971,-0.282736,-0.222495,1.392987,0.394501,327,17520,KAVA,DOT,shorts
4.732495,1.214797,-0.498933,-0.220825,1.126637,0.689864,628,17520,KAVA,EGLD,both
2.482654,1.260543,-0.259153,-0.139998,1.001480,0.453992,322,17520,KAVA,EGLD,shorts
3.611754,1.332085,-0.309177,-0.227207,1.124495,0.571009,333,17520,KAVA,FIL,shorts
9.790869,1.586322,-0.300459,-0.300459,1.805811,0.631697,329,17520,KAVA,FLM,shorts
7.429957,1.240706,-0.476155,-0.226519,1.225753,0.818077,646,17520,KAVA,IOTX,both
3.715809,1.401911,-0.420418,-0.098958,1.371296,0.478597,318,17520,KAVA,LINK,longs
3.886558,1.335000,-0.425509,-0.351162,1.160752,0.584761,354,17520,KAVA,LTO,shorts
14.832384,1.363654,-0.369089,-0.181668,1.794727,0.751316,679,17520,KAVA,MKR,both
4.059166,1.353730,-0.233273,-0.115740,1.214265,0.576883,335,17520,KAVA,MKR,longs
3.654048,1.375029,-0.262853,-0.190562,1.343706,0.482187,344,17520,KAVA,MKR,shorts
4.530182,1.375039,-0.287544,-0.173886,1.170965,0.645092,320,17520,KAVA,MTL,shorts
11.107963,1.293984,-0.488525,-0.310302,1.514810,0.794708,623,17520,KAVA,NEAR,both
4.498980,1.367383,-0.318868,-0.223293,1.297551,0.579496,323,17520,KAVA,NEAR,shorts
4.515224,1.346490,-0.355376,-0.272776,1.175194,0.641364,332,17520,KAVA,ONE,shorts
3.533856,1.305406,-0.288232,-0.179726,1.058806,0.596138,301,17520,KAVA,RSR,longs
45.550717,1.452681,-0.381630,-0.271006,2.296792,0.831339,634,17520,KAVA,RUNE,both
6.971050,1.449516,-0.475850,-0.245385,1.612457,0.602114,312,17520,KAVA,RUNE,longs
6.534269,1.456002,-0.257972,-0.212368,1.634597,0.574166,322,17520,KAVA,RUNE,shorts
5.353452,1.370063,-0.338002,-0.204681,1.392476,0.602431,356,17520,KAVA,SNX,shorts
5.114062,1.221428,-0.489523,-0.436351,1.122093,0.727210,603,17520,KAVA,SXP,both
147.060483,1.428855,-0.446613,-0.446613,1.923916,1.297054,712,17520,KAVA,TRB,both
4.324352,1.418817,-0.295151,-0.172419,1.312486,0.557820,343,17520,KAVA,YFI,shorts
5.342628,1.466474,-0.419231,-0.327059,1.644167,0.509595,347,17520,KAVA,ZEN,shorts
2.934040,1.263146,-0.276000,-0.276000,1.086978,0.495125,339,17520,KMD,CHR,shorts
3.061303,1.206361,-0.279063,-0.194389,1.047784,0.533908,638,17520,KMD,ETH,both
4.289824,1.360711,-0.332286,-0.170590,1.252453,0.581357,336,17520,KMD,MKR,longs
11.486842,1.256955,-0.437849,-0.388170,1.394700,0.875171,682,17520,KMD,RUNE,both
12.564215,1.447026,-0.407208,-0.339459,1.953438,0.647794,563,17520,KNC,ADA,both
6.137747,1.800047,-0.305731,-0.305731,2.193489,0.413601,286,17520,KNC,ADA,shorts
4.338496,1.232799,-0.499964,-0.233601,1.205045,0.608910,541,17520,KNC,ALGO,both
4.309728,1.530402,-0.259980,-0.259980,1.743415,0.418969,272,17520,KNC,ALGO,shorts
18.190966,1.444383,-0.322923,-0.256136,1.896970,0.764621,551,17520,KNC,AVAX,both
7.186160,1.666213,-0.433035,-0.352178,1.762870,0.559360,271,17520,KNC,AVAX,shorts
4.290321,1.418116,-0.310085,-0.224653,1.282795,0.567652,262,17520,KNC,AXS,shorts
5.081297,1.272160,-0.325141,-0.306649,1.187731,0.684316,588,17520,KNC,BCH,both
3.241060,1.504831,-0.273048,-0.273048,1.546467,0.380189,283,17520,KNC,BCH,shorts
3.982309,1.461788,-0.429079,-0.403258,1.350643,0.511557,294,17520,KNC,BNT,shorts
4.298912,1.404017,-0.416720,-0.378358,1.331248,0.547742,278,17520,KNC,CELO,shorts
4.439759,1.471181,-0.212272,-0.197418,1.437587,0.518438,267,17520,KNC,CHR,shorts
4.198837,1.383146,-0.365542,-0.365542,1.348694,0.531925,303,17520,KNC,COTI,shorts
6.914393,1.479408,-0.360678,-0.360678,1.639420,0.589722,302,17520,KNC,CRV,shorts
3.171584,1.376195,-0.321501,-0.308311,1.183438,0.487660,280,17520,KNC,DASH,shorts
3.164504,1.405235,-0.204900,-0.137417,1.272681,0.452587,272,17520,KNC,DGB,shorts
2.905636,1.378732,-0.299337,-0.222854,1.221699,0.436545,268,17520,KNC,DOGE,shorts
2.720881,1.375471,-0.284384,-0.225607,1.180279,0.424034,277,17520,KNC,DOT,shorts
4.264996,1.511773,-0.376288,-0.131904,1.686751,0.429951,300,17520,KNC,EGLD,shorts
2.240398,1.343123,-0.203611,-0.158354,1.057451,0.381414,283,17520,KNC,ETH,shorts
4.768855,1.500001,-0.334543,-0.246115,1.416892,0.551244,282,17520,KNC,FIL,shorts
9.809666,1.663897,-0.264726,-0.261525,1.697136,0.672712,280,17520,KNC,FLM,shorts
4.112712,1.226969,-0.403514,-0.270956,1.179329,0.599528,585,17520,KNC,HBAR,both
5.791256,1.768516,-0.234099,-0.195689,2.434627,0.360702,285,17520,KNC,HBAR,shorts
2.420236,1.328326,-0.304502,-0.304502,1.065547,0.414747,272,17520,KNC,HOT,shorts
6.298224,1.518992,-0.278690,-0.201290,1.534688,0.599558,291,17520,KNC,IOTX,shorts
4.210641,1.412894,-0.373965,-0.194161,1.234715,0.582165,344,17520,KNC,KMD,shorts
3.152069,1.332762,-0.404532,-0.340469,1.213398,0.473076,312,17520,KNC,KSM,shorts
8.408686,1.302456,-0.409519,-0.284709,1.475857,0.721365,599,17520,KNC,LINK,both
4.306237,1.470930,-0.304752,-0.249126,1.490083,0.489927,298,17520,KNC,LINK,shorts
3.867383,1.551499,-0.202878,-0.202878,1.729032,0.391137,287,17520,KNC,LTC,shorts
8.428655,1.726954,-0.358094,-0.292758,1.984079,0.537186,251,17520,KNC,MANA,shorts
4.421228,1.413326,-0.294570,-0.211901,1.299741,0.571813,291,17520,KNC,MTL,shorts
7.284791,1.604793,-0.387643,-0.309555,1.796201,0.552775,282,17520,KNC,NEAR,shorts
4.804887,1.583715,-0.270847,-0.200630,1.677789,0.467769,270,17520,KNC,NEO,shorts
3.403377,1.308070,-0.416526,-0.416526,1.008977,0.606936,273,17520,KNC,OGN,shorts
7.665112,1.553987,-0.321925,-0.285370,1.745570,0.583385,287,17520,KNC,ONE,shorts
2.962007,1.391213,-0.234252,-0.154428,1.181152,0.459664,271,17520,KNC,QTUM,shorts
4.978604,1.380910,-0.455342,-0.262129,1.271338,0.631284,351,17520,KNC,RIF,shorts
6.875260,1.589324,-0.413729,-0.324607,1.524366,0.632371,277,17520,KNC,ROSE,shorts
7.426585,1.212390,-0.472682,-0.268246,1.111730,0.901777,611,17520,KNC,RSR,both
5.621396,1.388235,-0.440804,-0.376989,1.361710,0.633975,318,17520,KNC,RSR,shorts
5.543121,1.528374,-0.354904,-0.303294,1.556993,0.549957,269,17520,KNC,SAND,shorts
17.123634,1.378745,-0.313820,-0.213796,1.791446,0.792784,605,17520,KNC,SOL,both
6.389436,1.589925,-0.392239,-0.367447,1.828762,0.507077,301,17520,KNC,SOL,shorts
4.834016,1.229930,-0.441936,-0.336088,1.031863,0.763511,545,17520,KNC,SXP,both
3.822172,1.411538,-0.363901,-0.313957,1.194004,0.561480,270,17520,KNC,SXP,shorts
3.815766,1.435988,-0.335514,-0.211301,1.203779,0.556224,271,17520,KNC,THETA,shorts
3.632653,1.470289,-0.311406,-0.291274,1.393089,0.462987,292,17520,KNC,VET,shorts
2.288053,1.319306,-0.294217,-0.294217,1.107660,0.373626,326,17520,KNC,WIN,shorts
6.658053,1.618836,-0.224578,-0.172089,1.578714,0.600434,287,17520,KNC,YFI,shorts
4.184113,1.418285,-0.370745,-0.368544,1.275259,0.561178,283,17520,KNC,ZEN,shorts
3.842509,1.363056,-0.468402,-0.198498,1.125366,0.598083,261,17520,KSM,FLM,shorts
5.536768,1.239113,-0.461775,-0.336938,1.224215,0.698983,618,17520,KSM,MKR,both
4.641873,1.436943,-0.267706,-0.264489,1.381490,0.555602,295,17520,KSM,MKR,longs
3.452421,1.335970,-0.297813,-0.119494,1.138735,0.544058,289,17520,KSM,MTL,shorts
12.819733,1.310825,-0.373679,-0.306498,1.521031,0.838571,556,17520,KSM,RUNE,both
5.803773,1.381466,-0.477772,-0.221277,1.263280,0.696009,283,17520,KSM,RUNE,longs
18.538219,1.385803,-0.408600,-0.220734,1.714541,0.851492,494,17520,LINK,RUNE,both
8.928462,1.570141,-0.383039,-0.183879,1.597660,0.685141,239,17520,LINK,RUNE,longs
2.915548,1.320217,-0.395609,-0.395609,1.056386,0.506471,264,17520,LINK,ZEN,shorts
5.140362,1.291881,-0.354317,-0.179205,1.421382,0.575891,484,17520,LRC,ALGO,both
2.845186,1.358299,-0.334663,-0.100975,1.236998,0.422647,251,17520,LRC,ALGO,shorts
21.865441,1.534861,-0.375598,-0.213993,2.122063,0.726865,460,17520,LRC,AVAX,both
3.749289,1.455015,-0.339822,-0.078676,1.320927,0.500242,233,17520,LRC,AVAX,longs
5.831890,1.615856,-0.250974,-0.234677,1.669206,0.528198,227,17520,LRC,AVAX,shorts
4.987244,1.279533,-0.397305,-0.278003,1.145153,0.701602,522,17520,LRC,BCH,both
2.234876,1.327212,-0.275686,-0.106648,1.075558,0.373846,255,17520,LRC,BCH,shorts
2.046901,1.339621,-0.215036,-0.069837,1.050642,0.340900,262,17520,LRC,BNB,longs
1.846055,1.404481,-0.226781,-0.096372,1.109011,0.276395,250,17520,LRC,BTC,shorts
3.027466,1.387266,-0.381011,-0.381011,1.246200,0.444442,239,17520,LRC,COTI,shorts
1.989715,1.310724,-0.211465,-0.163356,1.016549,0.338396,237,17520,LRC,DOT,shorts
2.973270,1.235441,-0.362694,-0.154928,1.116287,0.488074,494,17520,LRC,ETH,both
2.051412,1.355700,-0.166113,-0.089963,1.076878,0.333616,241,17520,LRC,ETH,shorts
6.279293,1.569818,-0.312130,-0.216946,1.577299,0.582406,236,17520,LRC,FLM,shorts
