trading_coin,reference_coin,trade_type,time_entered,time_exited,log_return
RUNE,HOT,short,2025-01-01 07:00:00,2025-01-01 20:00:00,-0.0365840709653568
RUNE,HOT,long,2025-01-02 13:00:00,2025-01-03 06:00:00,-0.0153180391130882
RUNE,HOT,long,2025-01-04 23:00:00,2025-01-05 04:00:00,-0.0027137058715962
RUNE,HOT,short,2025-01-05 15:00:00,2025-01-06 20:00:00,-0.028102526602704
RUNE,HOT,short,2025-01-08 13:00:00,2025-01-10 11:00:00,0.1556916996382815
RUNE,HOT,long,2025-01-10 14:00:00,2025-01-11 00:00:00,-0.0124404902577786
RUNE,HOT,short,2025-01-13 21:00:00,2025-01-15 14:00:00,-0.0538708154953146
RUNE,HOT,long,2025-01-15 17:00:00,2025-01-16 01:00:00,0.0084339601283595
RUNE,HOT,short,2025-01-16 10:00:00,2025-01-17 11:00:00,-0.136645043297802
RUNE,HOT,long,2025-01-17 15:00:00,2025-01-17 22:00:00,0.0007413814747093
RUNE,HOT,short,2025-01-17 22:00:00,2025-01-18 05:00:00,0.0611188150560455
RUNE,HOT,long,2025-01-18 18:00:00,2025-01-19 02:00:00,0.0079281599204899
RUNE,HOT,short,2025-01-19 16:00:00,2025-01-20 00:00:00,0.1290202852949439
RUNE,HOT,short,2025-01-21 10:00:00,2025-01-23 03:00:00,0.0364344600597181
RUNE,HOT,long,2025-01-23 04:00:00,2025-01-23 06:00:00,-0.0796853368975568
RUNE,HOT,short,2025-01-23 06:00:00,2025-01-25 00:00:00,0.3556327343602886
RUNE,HOT,long,2025-01-25 11:00:00,2025-01-26 07:00:00,0.1159278381316604
