reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
RARE,QTUM,both,4.412259,1.069192,59,331,-0.640569,-0.001935
RAY,QTUM,both,2.100161,0.825299,98,241,-0.606144,-0.002515
REQ,QTUM,both,2.358035,1.075518,112,301,0.818770,0.002720
SANTOS,QTUM,both,2.667904,0.088920,15,353,-1.172450,-0.003321
SFP,QTUM,both,2.342778,8.275258,224,238,-0.320675,-0.001347
USDP,QTUM,both,2.384084,0.901501,103,336,0.065676,0.000195
VOXEL,QTUM,both,7.134955,0.143810,11,322,-1.431682,-0.004446
YGG,QTUM,both,2.947841,0.886362,79,282,-0.924167,-0.003277
FUN,QUICK,both,2.512662,0.966769,116,332,0.227475,0.000685
PEOPLE,QUICK,both,21.572254,0.048432,2,307,-0.437330,-0.001425
ZEC,QUICK,both,2.104311,0.834866,115,326,-0.125098,-0.000384
CVX,RAD,both,20.805111,0.033537,2,353,-1.688167,-0.004782
COS,RARE,both,3.236172,0.949800,55,344,-3.132643,-0.009107
DUSK,RARE,both,4.024898,1.347856,62,357,-2.975728,-0.008335
ENS,RARE,both,3.641499,0.527117,31,338,-2.069229,-0.006122
FXS,RARE,both,4.086121,0.158218,15,360,-2.477767,-0.006883
SHIB,RARE,both,2.195570,0.493094,55,292,-1.636734,-0.005605
ADX,RAY,both,3.231643,0.432350,52,350,0.990884,0.002831
AMP,RAY,both,4.951436,0.304569,21,343,1.909875,0.005568
ATOM,RAY,both,2.436717,1.448669,98,270,0.698586,0.002587
AUCTION,RAY,both,3.138793,0.463688,41,330,0.683752,0.002072
AUDIO,RAY,both,2.662920,1.548966,98,249,0.169649,0.000681
BICO,RAY,both,2.007760,0.033752,12,294,0.837783,0.002850
BNB,RAY,both,2.011676,0.881120,102,256,0.225808,0.000882
CHESS,RAY,both,4.132069,0.541991,52,343,-0.169133,-0.000493
CITY,RAY,both,3.427851,0.389178,31,334,0.722659,0.002164
COS,RAY,both,3.211890,2.165940,121,318,1.258168,0.003957
CTK,RAY,both,2.238061,1.003775,113,272,1.364347,0.005016
DASH,RAY,both,2.030647,0.893223,97,254,0.843427,0.003321
DF,RAY,both,3.032640,0.690342,87,345,0.107829,0.000313
DODO,RAY,both,3.212408,1.834479,98,298,-0.127462,-0.000428
DUSK,RAY,both,2.584679,1.521157,113,281,0.857633,0.003052
ENS,RAY,both,3.049530,0.248523,32,283,1.284521,0.004539
FET,RAY,both,2.696490,1.524663,116,313,0.763844,0.002440
FLM,RAY,both,2.122304,0.934912,95,256,0.050093,0.000196
FLUX,RAY,both,7.381237,0.200822,14,324,0.698710,0.002157
FUN,RAY,both,3.469785,2.715412,104,334,2.680982,0.008027
FXS,RAY,both,8.597990,0.237436,14,345,1.453987,0.004214
GALA,RAY,both,2.188571,0.494813,84,238,0.178377,0.000749
IDEX,RAY,both,4.355101,1.232905,93,317,0.950403,0.002998
ILV,RAY,both,3.125397,0.837943,67,265,-0.134689,-0.000508
JASMY,RAY,both,2.762572,0.179412,27,307,0.340688,0.001110
LPT,RAY,both,2.847081,1.781441,114,269,0.371950,0.001383
LSK,RAY,both,2.690656,1.583068,124,319,1.522962,0.004774
MOVR,RAY,both,7.032671,0.682535,32,318,0.761752,0.002395
MTL,RAY,both,2.042947,0.817242,101,295,0.297255,0.001008
ONE,RAY,both,2.338795,1.318783,108,235,-0.104144,-0.000443
PORTO,RAY,both,2.743083,0.188959,33,347,1.144086,0.003297
PYR,RAY,both,2.456420,0.140388,26,293,0.324562,0.001108
QI,RAY,both,4.328896,0.383635,27,308,-0.388258,-0.001261
RAD,RAY,both,3.560206,0.691086,81,351,1.543738,0.004398
RARE,RAY,both,2.027243,0.293929,63,328,-0.015405,-0.000047
RIF,RAY,both,2.064652,0.905445,120,339,0.645926,0.001905
RLC,RAY,both,2.179320,1.019812,107,292,-0.086793,-0.000297
RSR,RAY,both,2.805674,1.286369,91,285,-0.453451,-0.001591
SANTOS,RAY,both,3.908582,0.177124,16,342,0.619627,0.001812
SYS,RAY,both,2.426521,0.474963,86,312,0.018852,0.000060
UMA,RAY,both,2.565748,1.406195,119,306,1.708285,0.005583
USDP,RAY,both,2.595797,0.689714,105,315,2.640582,0.008383
VOXEL,RAY,both,4.262563,0.104525,11,338,0.334655,0.000990
YFI,RAY,both,2.096322,0.927617,98,280,1.009164,0.003604
YGG,RAY,both,2.242953,0.395287,81,283,-0.101535,-0.000359
ADX,REQ,both,3.162164,5.371141,44,379,-3.032290,-0.008001
ATM,REQ,both,2.016091,4.195272,100,325,-2.928568,-0.009011
AUCTION,REQ,both,3.129309,5.173626,49,371,-4.022381,-0.010842
CHESS,REQ,both,2.766458,5.970829,49,310,-3.109294,-0.010030
CITY,REQ,both,3.772770,6.327384,35,347,-2.353181,-0.006782
DF,REQ,both,2.106205,2.624401,81,330,-2.367746,-0.007175
DYDX,REQ,both,2.002822,3.231455,90,321,-2.777438,-0.008652
ENS,REQ,both,3.029779,2.584928,32,331,-2.142434,-0.006473
FTT,REQ,both,2.056815,4.336619,113,253,-1.926611,-0.007615
HIGH,REQ,both,3.362100,0.039971,8,328,-2.564959,-0.007820
ILV,REQ,both,2.343106,3.510176,76,266,-1.490238,-0.005602
JUV,REQ,both,2.169437,5.519557,115,355,-3.330455,-0.009382
LAZIO,REQ,both,3.206501,5.582172,55,340,-2.442398,-0.007184
MOVR,REQ,both,3.766435,6.932798,37,291,-2.003104,-0.006884
PEOPLE,REQ,both,27.658731,0.063139,2,321,-3.300043,-0.010281
PORTO,REQ,both,3.400088,3.186122,31,336,-1.727026,-0.005140
POWR,REQ,both,3.557173,3.433239,30,306,-2.603343,-0.008508
QI,REQ,both,3.205780,2.396856,26,304,-4.154281,-0.013665
RARE,REQ,both,2.563505,3.277660,59,331,-2.365999,-0.007148
CVX,RIF,both,23.573214,0.010344,2,318,-1.307703,-0.004112
AMP,ROSE,both,2.439802,0.217834,24,343,-0.736048,-0.002146
AUCTION,RSR,both,2.443283,0.583791,53,346,0.587405,0.001698
CITY,RSR,both,2.875201,0.566486,37,346,0.495758,0.001433
FARM,RSR,both,2.652559,1.758392,113,337,0.640541,0.001901
JASMY,RSR,both,2.434135,0.321226,28,318,-0.562708,-0.001770
MOVR,RSR,both,2.108635,0.361167,41,298,0.984732,0.003304
PORTO,RSR,both,2.086417,0.286254,35,355,0.450020,0.001268
ALCX,RUNE,both,2.894671,0.213615,14,311,1.431611,0.004603
ATM,RUNE,both,2.086512,7.999050,337,337,2.276094,0.006754
BTC,RUNE,both,2.256697,18.632737,371,219,0.569000,0.002598
CKB,RUNE,both,2.445639,9.529201,326,302,2.229234,0.007382
JUV,RUNE,both,2.722209,35.544621,358,349,1.537623,0.004406
MASK,RUNE,both,2.090039,2.058565,188,267,1.141916,0.004277
PHA,RUNE,both,2.234025,1.872372,157,330,1.268634,0.003844
PSG,RUNE,both,2.966643,47.053173,345,331,3.185366,0.009623
RAD,RUNE,both,2.241231,0.600573,81,346,1.647973,0.004763
RIF,RUNE,both,2.725636,16.586330,330,331,1.236432,0.003735
TRU,RUNE,both,3.262011,46.250832,301,318,1.586281,0.004988
VOXEL,RUNE,both,3.212064,0.092350,11,324,0.122908,0.000379
ZRX,RUNE,both,2.138130,15.015530,411,247,1.150861,0.004659
ALCX,RVN,both,3.823209,0.181242,15,305,0.348898,0.001144
AUCTION,RVN,both,4.732231,0.596214,37,339,-0.566773,-0.001672
BAKE,RVN,both,2.097308,1.908290,151,223,0.218163,0.000978
BICO,RVN,both,3.312494,0.067022,15,289,-0.906136,-0.003135
FLUX,RVN,both,2.131778,0.067799,15,309,-1.070594,-0.003465
HIGH,RVN,both,3.005358,0.041327,7,317,0.147708,0.000466
JASMY,RVN,both,2.495129,0.160863,26,290,-1.455033,-0.005017
PEOPLE,RVN,both,16.021964,0.037610,3,258,0.440761,0.001708
PHA,RVN,both,2.347049,2.056282,160,332,0.682569,0.002056
PORTO,RVN,both,2.074612,0.127207,31,346,0.966597,0.002794
POWR,RVN,both,3.991792,0.216446,28,310,-0.259087,-0.000836
PYR,RVN,both,2.430961,0.146981,26,289,-0.296544,-0.001026
QI,RVN,both,2.836447,0.232060,31,285,-1.265965,-0.004442
SANTOS,RVN,both,3.444864,0.131564,20,351,0.277124,0.000790
VOXEL,RVN,both,3.644473,0.106029,9,325,-1.503342,-0.004626
ADX,SAND,both,2.275793,0.541482,48,336,-1.412930,-0.004205
AGLD,SAND,both,2.534309,1.123183,73,267,-0.204921,-0.000767
ALCX,SAND,both,5.589936,0.324112,12,293,0.020381,0.000070
AR,SAND,both,3.588866,25.335299,205,275,-1.032989,-0.003756
ASR,SAND,both,2.578420,31.240290,318,337,-0.077173,-0.000229
AUCTION,SAND,both,5.750788,3.276359,53,333,-0.982866,-0.002952
BAKE,SAND,both,3.342762,17.018730,188,228,-0.072627,-0.000319
CHESS,SAND,both,5.092451,4.478893,59,296,-1.690076,-0.005710
CITY,SAND,both,3.495373,0.940192,44,341,-1.237020,-0.003628
CVX,SAND,both,27.659129,0.028676,2,276,-0.569344,-0.002063
DEXE,SAND,both,2.691148,3.063647,134,287,0.561652,0.001957
DF,SAND,both,4.661706,6.479747,81,330,0.017519,0.000053
DYDX,SAND,both,2.710109,1.740127,86,240,-1.624427,-0.006768
FARM,SAND,both,3.218943,4.461380,125,325,-1.681102,-0.005173
FIDA,SAND,both,2.774152,2.100527,65,319,-1.082584,-0.003394
FLOW,SAND,both,2.501906,3.930998,115,198,-0.062016,-0.000313
FXS,SAND,both,5.479528,0.228604,14,352,-1.252219,-0.003557
GALA,SAND,both,2.558766,1.752639,84,162,-1.142094,-0.007050
GHST,SAND,both,2.643473,2.467040,128,347,-1.018191,-0.002934
IDEX,SAND,both,3.388199,3.452033,105,293,-0.457377,-0.001561
LAZIO,SAND,both,4.760607,4.935680,53,342,-0.105847,-0.000309
LPT,SAND,both,3.665380,23.262676,211,236,-1.119163,-0.004742
MASK,SAND,both,2.567293,6.740994,179,224,0.129551,0.000578
MBOX,SAND,both,3.504980,6.381033,110,251,-0.597098,-0.002379
MINA,SAND,both,2.282329,2.072917,113,250,-0.328907,-0.001316
MOVR,SAND,both,4.464628,0.839287,43,272,-0.794141,-0.002920
POWR,SAND,both,2.448178,0.215078,28,274,0.477304,0.001742
QI,SAND,both,2.988073,0.730665,32,271,-1.700296,-0.006274
QNT,SAND,both,2.975048,3.979048,154,310,-0.336895,-0.001087
QUICK,SAND,both,3.106772,5.549774,124,289,-1.801607,-0.006234
RAD,SAND,both,2.641824,1.199483,78,331,-0.301395,-0.000911
RARE,SAND,both,3.984927,3.859873,70,320,-0.646810,-0.002021
RAY,SAND,both,3.704044,5.591375,115,237,0.519886,0.002194
REQ,SAND,both,3.058731,3.018216,112,305,0.585753,0.001921
TKO,SAND,both,2.551269,9.146685,213,313,-0.393743,-0.001258
USDP,SAND,both,2.980783,2.876070,108,318,0.318828,0.001003
VOXEL,SAND,both,4.269502,0.126300,11,311,-1.456845,-0.004684
XEC,SAND,both,2.990647,2.280919,90,234,-0.246735,-0.001054
XVG,SAND,both,3.763463,18.300662,177,314,-0.317138,-0.001010
YGG,SAND,both,2.553930,1.379639,82,256,-1.827854,-0.007140
ADX,SANTOS,both,2.457013,0.103224,22,392,0.060011,0.000153
ALCX,SANTOS,both,2.280564,0.110267,17,338,1.284955,0.003802
AMP,SANTOS,both,2.785230,0.118285,13,352,-0.189689,-0.000539
AR,SANTOS,both,2.192845,0.104626,14,352,0.035783,0.000102
ATM,SANTOS,both,3.377847,0.130492,10,280,-0.559790,-0.001999
CAKE,SANTOS,both,2.751005,0.090519,21,377,0.005966,0.000016
COMP,SANTOS,both,2.968603,0.126585,16,368,0.044871,0.000122
EUR,SANTOS,both,4.558169,0.274909,26,450,-1.779299,-0.003954
FET,SANTOS,both,2.205829,0.088058,17,346,-0.613957,-0.001774
FXS,SANTOS,both,6.262170,0.166750,10,330,0.782337,0.002371
MLN,SANTOS,both,3.885208,0.204398,21,354,-0.424051,-0.001198
OG,SANTOS,both,2.158144,0.082117,11,294,-1.503435,-0.005114
OM,SANTOS,both,2.021242,0.091189,17,338,-0.676671,-0.002002
PAXG,SANTOS,both,5.119122,0.315719,14,378,1.457854,0.003857
RLC,SANTOS,both,4.961943,0.191099,17,355,0.019263,0.000054
ROSE,SANTOS,both,3.327286,0.197163,18,335,-0.781936,-0.002334
SHIB,SANTOS,both,2.181857,0.084379,16,340,0.378915,0.001114
SUSHI,SANTOS,both,3.281926,0.185448,17,325,-0.533150,-0.001640
SYS,SANTOS,both,4.240326,0.225612,18,338,-0.102434,-0.000303
TRX,SANTOS,both,2.056728,0.095396,18,368,-0.086483,-0.000235
TUSD,SANTOS,both,3.361768,0.179879,14,305,0.600431,0.001969
USDP,SANTOS,both,3.006162,0.131974,9,321,0.703086,0.002190
ALCX,SC,both,4.640766,0.192986,15,313,-0.071498,-0.000228
AMP,SC,both,4.154774,0.248435,20,336,-0.493952,-0.001470
AUCTION,SC,both,2.605744,0.453157,45,335,-0.932326,-0.002783
BAR,SC,both,2.055906,2.366503,203,333,-0.349670,-0.001050
DYDX,SC,both,2.855259,1.073600,79,277,-1.144946,-0.004133
FXS,SC,both,2.826567,0.072661,16,339,-0.710691,-0.002096
HIGH,SC,both,2.280416,0.031825,6,317,-0.896294,-0.002827
IDEX,SC,both,2.086272,0.561791,88,305,-0.639773,-0.002098
ILV,SC,both,2.028776,0.431961,65,226,0.214700,0.000950
JASMY,SC,both,3.706879,0.377158,22,301,-1.432834,-0.004760
MBOX,SC,both,2.997528,1.531235,110,279,-1.985938,-0.007118
MOVR,SC,both,5.246881,0.883531,35,303,-1.186847,-0.003917
QI,SC,both,3.004446,0.335322,29,279,-1.766963,-0.006333
RAY,SC,both,2.060855,0.767612,92,259,-1.541902,-0.005953
VOXEL,SC,both,5.211546,0.100896,10,333,-1.547617,-0.004647
YGG,SC,both,2.905196,0.818711,73,293,-1.357643,-0.004634
ADX,SFP,both,5.456279,1.685566,49,356,0.435456,0.001223
AGLD,SFP,both,2.044684,1.269192,73,308,1.173707,0.003811
ALCX,SFP,both,8.215454,0.687578,17,326,1.443120,0.004427
AMP,SFP,both,5.724188,0.744692,24,340,1.341180,0.003945
ASR,SFP,both,2.205332,13.377510,286,341,0.768281,0.002253
AUCTION,SFP,both,5.199075,1.894845,50,348,-0.170873,-0.000491
CHESS,SFP,both,3.280146,0.915094,59,319,-0.044363,-0.000139
CITY,SFP,both,3.891481,0.712956,43,339,0.615161,0.001815
CVX,SFP,both,12.418549,0.039527,2,295,1.594139,0.005404
DF,SFP,both,2.899114,4.085093,90,348,0.723521,0.002079
DYDX,SFP,both,2.677839,2.835590,87,256,0.140275,0.000548
FIDA,SFP,both,2.772021,2.981211,61,341,0.288432,0.000846
FLUX,SFP,both,2.529952,0.058086,12,319,0.614686,0.001927
GNO,SFP,both,2.660066,4.542603,111,292,2.260724,0.007742
HIGH,SFP,both,2.075061,0.033150,8,326,1.621921,0.004975
IDEX,SFP,both,2.081407,1.781540,100,309,0.943402,0.003053
ILV,SFP,both,3.210723,5.145375,76,260,2.369295,0.009113
JASMY,SFP,both,2.383074,0.226900,31,311,-0.988050,-0.003177
MOVR,SFP,both,6.208829,1.782471,37,301,0.778464,0.002586
PEOPLE,SFP,both,9.586988,0.055233,2,287,0.237065,0.000826
PHA,SFP,both,2.309707,6.373799,173,336,1.131126,0.003366
POWR,SFP,both,3.903476,0.629647,34,303,1.811130,0.005977
QI,SFP,both,2.150189,0.275292,35,296,0.164057,0.000554
RAD,SFP,both,3.559799,1.424041,77,355,0.829011,0.002335
RARE,SFP,both,2.707309,0.684621,65,353,0.682823,0.001934
RAY,SFP,both,3.036439,6.973787,97,246,1.792147,0.007285
VOXEL,SFP,both,6.163010,0.094945,10,328,-0.219632,-0.000670
XEC,SFP,both,2.371079,2.682178,89,261,1.327585,0.005087
YGG,SFP,both,2.551175,2.906742,78,280,0.294180,0.001051
ATM,SHIB,both,2.725636,20.601095,175,306,-0.999166,-0.003265
AUCTION,SHIB,both,2.908350,0.446500,48,327,-1.269261,-0.003882
AVA,SHIB,both,2.187157,14.391290,203,338,-2.124491,-0.006285
BAR,SHIB,both,2.033684,7.811985,187,311,-1.138640,-0.003661
CHESS,SHIB,both,2.531658,0.427097,48,288,-1.274606,-0.004426
DEXE,SHIB,both,2.145856,5.985129,124,279,-0.144848,-0.000519
DF,SHIB,both,2.581443,5.771666,64,299,-0.782049,-0.002616
FLUX,SHIB,both,4.197103,0.095005,13,291,-0.999485,-0.003435
FXS,SHIB,both,2.537239,0.071914,15,332,-1.576998,-0.004750
GNO,SHIB,both,2.153975,1.495527,103,256,0.094620,0.000370
ILV,SHIB,both,2.375610,2.693211,71,225,-1.255915,-0.005582
MBL,SHIB,both,2.337050,5.558456,169,293,-1.365378,-0.004660
MTL,SHIB,both,2.023687,5.742592,185,284,-0.762610,-0.002685
RAY,SHIB,both,2.163384,4.148158,108,266,-0.664469,-0.002498
REQ,SHIB,both,2.032302,3.310593,107,292,-0.510358,-0.001748
SAND,SHIB,both,2.396899,15.380373,179,209,-2.316791,-0.011085
SYS,SHIB,both,2.132875,2.421889,83,272,-0.259942,-0.000956
USDP,SHIB,both,2.330408,4.167691,85,300,0.656011,0.002187
VOXEL,SHIB,both,2.767925,0.049190,11,297,-1.530769,-0.005154
WAXP,SHIB,both,2.208690,3.576590,102,246,-0.622365,-0.002530
XEC,SHIB,both,2.061812,3.032907,87,235,-0.279533,-0.001190
YGG,SHIB,both,2.513775,4.274101,76,260,-2.090536,-0.008041
FXS,SKL,both,4.524165,0.162030,17,338,-0.416119,-0.001231
ADX,SLP,both,2.836207,0.506200,44,345,-1.422444,-0.004123
ALCX,SLP,both,3.996835,0.236994,16,294,-0.815181,-0.002773
AMP,SLP,both,3.572063,0.352041,21,312,-0.952353,-0.003052
ANKR,SLP,both,2.437954,5.129238,180,241,-0.295126,-0.001225
AR,SLP,both,2.117035,2.529986,182,297,-0.683536,-0.002301
AVA,SLP,both,3.707665,21.759642,212,344,-1.546327,-0.004495
BAND,SLP,both,2.344083,4.401457,200,271,0.733725,0.002707
CHESS,SLP,both,5.650361,2.355690,44,281,-1.379373,-0.004909
CKB,SLP,both,2.664560,7.347735,188,287,-0.181144,-0.000631
CTK,SLP,both,2.073941,2.915328,210,293,0.344169,0.001175
DF,SLP,both,2.302580,0.781480,68,300,-0.026333,-0.000088
FXS,SLP,both,4.626404,0.114121,12,321,-0.820014,-0.002555
JASMY,SLP,both,5.671086,0.557783,18,249,-0.214127,-0.000860
LAZIO,SLP,both,2.038232,0.430222,50,307,-0.509472,-0.001660
LRC,SLP,both,2.797797,8.550115,179,247,0.003580,0.000014
OG,SLP,both,2.965203,10.898390,202,332,-0.619763,-0.001867
PHA,SLP,both,2.004235,1.535990,166,302,-0.469659,-0.001555
QI,SLP,both,3.266080,0.327160,25,267,-1.404434,-0.005260
SHIB,SLP,both,2.257038,3.200494,162,220,-0.238738,-0.001085
USDP,SLP,both,2.155175,0.870205,90,302,1.950553,0.006459
VOXEL,SLP,both,5.816524,0.132984,7,301,0.028673,0.000095
VTHO,SLP,both,2.199490,3.743779,179,301,-0.545338,-0.001812
ZEC,SLP,both,3.077317,13.133235,197,295,0.204506,0.000693
ALCX,SNX,both,6.047158,0.382220,15,315,1.068074,0.003391
FLUX,SNX,both,5.134468,0.151905,14,351,-0.371256,-0.001058
FXS,SNX,both,3.898598,0.116510,17,358,0.418398,0.001169
VOXEL,SNX,both,2.292590,0.048807,11,360,-0.820520,-0.002279
1INCH,SOL,both,2.337242,11.783435,295,252,0.345214,0.001370
AGLD,SOL,both,2.615216,0.529385,68,280,-0.430361,-0.001537
ALCX,SOL,both,2.110114,0.094149,15,301,-0.214171,-0.000712
ANKR,SOL,both,2.480391,32.931137,470,262,-1.179227,-0.004501
ATA,SOL,both,2.430822,2.180238,172,260,-0.210420,-0.000809
AVA,SOL,both,2.380640,15.878005,403,336,-1.078021,-0.003208
BAKE,SOL,both,3.651491,9.673830,186,242,-1.397410,-0.005774
BAR,SOL,both,2.541661,4.935780,228,343,-1.419783,-0.004139
BCH,SOL,both,3.205662,122.386726,403,255,-0.059948,-0.000235
BTC,SOL,both,2.569303,48.712841,399,209,0.634325,0.003035
CHESS,SOL,both,3.031481,0.441932,52,323,-2.612646,-0.008089
CHZ,SOL,both,2.135709,18.494832,460,256,0.222038,0.000867
CKB,SOL,both,2.968869,19.081929,313,291,0.093635,0.000322
DASH,SOL,both,3.009474,103.860742,418,227,-0.173511,-0.000764
DEXE,SOL,both,2.611833,2.034608,151,314,-0.139942,-0.000446
DYDX,SOL,both,2.017596,0.557904,86,260,-1.512136,-0.005816
ETC,SOL,both,3.115990,113.422201,415,209,-0.961532,-0.004601
FLOW,SOL,both,2.143186,1.352564,147,243,-0.680719,-0.002801
FXS,SOL,both,3.099419,0.077393,12,340,-0.380022,-0.001118
GALA,SOL,both,4.369778,1.573796,76,225,-1.983160,-0.008814
GTC,SOL,both,3.279139,5.713710,164,273,-1.160988,-0.004253
IDEX,SOL,both,2.277892,0.552980,98,314,-0.587729,-0.001872
ILV,SOL,both,3.382507,0.760705,70,222,-0.040865,-0.000184
IOTA,SOL,both,2.616794,49.168659,420,245,-2.084116,-0.008507
LPT,SOL,both,2.072694,2.006621,206,254,-1.487864,-0.005858
LTC,SOL,both,3.313988,147.143940,398,245,0.306669,0.001252
MBOX,SOL,both,2.260766,0.883037,119,258,-1.443720,-0.005596
MLN,SOL,both,2.419343,2.068333,183,339,-0.260246,-0.000768
ONT,SOL,both,2.446922,35.328694,411,241,-0.277662,-0.001152
PHA,SOL,both,3.527561,5.182087,175,316,-0.320255,-0.001013
QNT,SOL,both,2.443375,1.738502,146,315,-0.250743,-0.000796
QUICK,SOL,both,4.128152,3.542733,113,297,-2.435433,-0.008200
RAD,SOL,both,2.640497,0.542070,86,350,-0.422904,-0.001208
RARE,SOL,both,2.472821,0.450972,67,336,-2.597464,-0.007731
RAY,SOL,both,2.237782,0.757529,84,214,-0.913100,-0.004267
REQ,SOL,both,2.006066,0.694207,116,303,-0.127591,-0.000421
RSR,SOL,both,2.387881,26.093100,420,259,-1.773656,-0.006848
SANTOS,SOL,both,2.537421,0.081959,17,338,-0.573573,-0.001697
SFP,SOL,both,2.682140,10.481405,269,261,-1.376496,-0.005274
SHIB,SOL,both,4.187481,15.477775,171,215,0.121821,0.000567
TRU,SOL,both,2.998754,27.273712,320,305,-0.211762,-0.000694
TWT,SOL,both,2.721454,10.242701,305,296,-0.262753,-0.000888
UTK,SOL,both,2.513576,22.044670,439,287,0.392192,0.001367
VOXEL,SOL,both,3.577847,0.050254,11,336,-2.197095,-0.006539
WAXP,SOL,both,3.295701,1.703871,114,266,-0.271397,-0.001020
XTZ,SOL,both,2.935625,76.141516,431,239,0.058530,0.000245
YGG,SOL,both,2.078853,0.414494,78,276,-1.653100,-0.005989
ZEC,SOL,both,2.605339,52.335023,451,265,0.323517,0.001221
ALICE,SPELL,both,11.573186,0.027402,2,260,-2.596691,-0.009987
AUCTION,SPELL,both,23.115190,0.020066,3,355,-3.505043,-0.009873
EUR,SPELL,both,40.660618,0.045756,2,444,-2.410221,-0.005428
FXS,SPELL,both,263.804943,0.068778,2,336,-2.959583,-0.008808
AMP,STORJ,both,5.821684,0.511379,28,346,-1.888001,-0.005457
AUCTION,STORJ,both,2.024018,0.343696,53,334,-0.703264,-0.002106
CHESS,STORJ,both,3.337292,1.055978,53,311,-1.614179,-0.005190
FLUX,STORJ,both,4.716798,0.153891,13,332,-1.446629,-0.004357
FXS,STORJ,both,4.244992,0.157272,12,355,-2.171683,-0.006117
ILV,STORJ,both,2.064077,0.541973,77,259,-1.092519,-0.004218
PORTO,STORJ,both,2.373270,0.246732,32,369,-0.500032,-0.001355
RAD,STORJ,both,2.723611,0.887902,78,369,-0.093896,-0.000254
SANTOS,STORJ,both,2.414931,0.127672,18,351,-0.699503,-0.001993
VOXEL,STORJ,both,4.745986,0.204182,8,330,-1.801116,-0.005458
PEOPLE,STRAX,both,13.673902,0.093957,3,319,-1.445815,-0.004532
ATA,STX,both,2.550656,3.422940,167,287,-1.596935,-0.005564
AUCTION,STX,both,2.289380,0.482407,54,361,-2.285486,-0.006331
DF,STX,both,3.411329,1.701873,78,333,-1.159437,-0.003482
DYDX,STX,both,2.183470,0.875486,87,284,-1.405468,-0.004949
ENS,STX,both,3.348415,0.623984,26,298,-0.822382,-0.002760
FIDA,STX,both,2.498029,0.923562,67,332,-3.549000,-0.010690
FLUX,STX,both,3.587160,0.094677,13,325,-2.849077,-0.008766
FXS,STX,both,9.348772,0.286617,14,352,-2.009247,-0.005708
GALA,STX,both,2.048118,0.701244,86,251,-2.358586,-0.009397
MASK,STX,both,2.091253,1.995179,186,280,-2.552895,-0.009117
PEOPLE,STX,both,20.712023,0.078026,3,301,-1.321253,-0.004390
PHA,STX,both,2.155564,1.901833,170,340,-2.062762,-0.006067
POWR,STX,both,2.570815,0.392751,23,277,-1.469151,-0.005304
QI,STX,both,2.212282,0.328341,24,276,-3.089992,-0.011196
RAY,STX,both,2.268433,1.147355,114,295,-3.187336,-0.010805
SANTOS,STX,both,3.462708,0.121358,14,343,-2.172213,-0.006333
VOXEL,STX,both,8.100814,0.211213,9,345,-3.046524,-0.008831
YGG,STX,both,2.211768,0.836451,83,300,-2.351468,-0.007838
ALCX,SUN,both,3.462351,0.162442,19,362,-1.385446,-0.003827
DEXE,SUN,both,2.316048,1.171994,135,348,-0.960768,-0.002761
HIGH,SUN,both,2.985816,0.045117,7,328,-1.186129,-0.003616
REQ,SUN,both,2.122861,0.664576,110,341,-0.482495,-0.001415
SANTOS,SUN,both,2.826244,0.075903,18,346,-1.321217,-0.003819
ACM,SUPER,both,2.942659,11.654067,237,337,-1.530988,-0.004543
AMP,SUPER,both,3.131152,0.258939,24,322,-0.594081,-0.001845
ASR,SUPER,both,2.172490,4.788285,230,334,-1.167175,-0.003495
ATM,SUPER,both,2.319752,5.490034,230,317,-0.839584,-0.002649
AUCTION,SUPER,both,3.948752,1.108760,53,339,-3.141235,-0.009266
DYDX,SUPER,both,2.210600,0.822461,94,288,-2.006155,-0.006966
ENS,SUPER,both,3.145766,0.499847,31,286,-0.823135,-0.002878
FXS,SUPER,both,3.196078,0.099555,13,344,-1.888061,-0.005489
GTC,SUPER,both,2.100963,2.197862,171,286,-0.769265,-0.002690
JASMY,SUPER,both,3.436821,0.416835,31,281,-1.929164,-0.006865
AR,SUSHI,both,2.342858,2.688691,195,286,-2.450590,-0.008568
AUCTION,SUSHI,both,2.429351,0.444513,56,357,-2.386386,-0.006685
BAKE,SUSHI,both,2.144708,2.083920,164,252,-1.991097,-0.007901
BICO,SUSHI,both,8.988259,0.477437,15,305,-2.705057,-0.008869
BTC,SUSHI,both,2.854837,69.431250,362,252,-1.449945,-0.005754
CHESS,SUSHI,both,2.987307,0.611000,60,322,-2.486990,-0.007724
CVX,SUSHI,both,60.828421,0.145536,2,291,-1.662662,-0.005714
ENS,SUSHI,both,4.087516,0.724637,29,293,-4.075827,-0.013911
FARM,SUSHI,both,2.366963,1.113189,126,332,-2.511446,-0.007565
FLUX,SUSHI,both,4.501643,0.304934,16,336,-3.019482,-0.008987
FTT,SUSHI,both,2.887482,59.966821,366,243,-1.585426,-0.006524
GTC,SUSHI,both,2.330123,1.783880,173,257,-2.570805,-0.010003
HIGH,SUSHI,both,7.447544,0.118586,7,311,-1.396964,-0.004492
JASMY,SUSHI,both,2.098628,0.211097,32,294,-1.984970,-0.006752
LPT,SUSHI,both,2.828910,2.750265,210,276,-2.382668,-0.008633
OXT,SUSHI,both,2.124713,14.684461,479,355,-1.791406,-0.005046
