Date,FUN,EOS,ZEC,TRX,LTC,DASH,NEO,BCH,VET,FIL
2021-06-07 08:00:00,469.8272422337885,4686.922970816883,3844.2062016867976,1157.535591706863,2307.92144429539,1839.699504224557,4041.9907303418245,1050.6485359265687,1211.8953309105693,3705.926693069655
2021-06-07 09:00:00,469.8272422337885,4700.972176152635,3855.729335866035,1157.535591706863,2314.8395145243185,1839.699504224557,4054.1067301330236,1053.7978893742034,1215.5280269150514,3705.926693069655
2021-06-07 10:00:00,469.8272422337885,4679.466084907908,3838.0900766224354,1157.535591706863,2314.8395145243185,1839.699504224557,4035.5599304526518,1048.9769560197478,1209.9672076466522,3705.926693069655
2021-06-07 11:00:00,469.8272422337885,4730.151294926886,3879.66199916137,1157.535591706863,2314.8395145243185,1839.699504224557,4079.2707296993553,1060.338854226982,1223.072857078206,3705.926693069655
2021-06-07 12:00:00,469.8272422337885,4687.139112437434,3844.3834806741716,1157.535591706863,2314.8395145243185,1839.699504224557,4042.1771303386136,1050.696987518071,1223.072857078206,3705.926693069655
2021-06-07 13:00:00,469.8272422337885,4604.7891550078775,3776.840186485112,1157.535591706863,2314.8395145243185,1839.699504224557,3971.158731562519,1032.2369311557839,1223.072857078206,3705.926693069655
2021-06-07 14:00:00,469.8272422337885,4604.7891550078775,3738.459285718888,1157.535591706863,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3705.926693069655
2021-06-07 15:00:00,471.8072756125687,4604.7891550078775,3738.459285718888,1157.535591706863,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3721.544898852492
2021-06-07 16:00:00,472.75280373260813,4604.7891550078775,3738.459285718888,1157.535591706863,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3729.003082593482
2021-06-07 17:00:00,473.86072096162496,4604.7891550078775,3738.459285718888,1157.535591706863,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3737.7421672263863
2021-06-07 18:00:00,473.86072096162496,4604.7891550078775,3738.459285718888,1157.535591706863,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3652.323033225979
2021-06-07 19:00:00,473.86072096162496,4604.7891550078775,3738.459285718888,1157.535591706863,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3797.4966400278395
2021-06-07 20:00:00,459.3889668799233,4604.7891550078775,3738.459285718888,1157.535591706863,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3917.1260640295172
2021-06-07 21:00:00,462.77376855058384,4604.7891550078775,3738.459285718888,1157.535591706863,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3888.4755748558514
2021-06-07 22:00:00,440.19691114866083,4604.7891550078775,3738.459285718888,1101.064119537066,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4087.9080477809816
2021-06-07 23:00:00,444.5833378034965,4604.7891550078775,3738.459285718888,1112.0358844002442,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4087.9080477809816
2021-06-08 00:00:00,444.6869541811699,4604.7891550078775,3738.459285718888,1112.2950599481937,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4087.9080477809816
2021-06-08 01:00:00,419.3930450980362,4604.7891550078775,3738.459285718888,1049.027428965509,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4087.9080477809816
2021-06-08 02:00:00,431.95365265820857,4604.7891550078775,3738.459285718888,1080.4452648335603,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4210.338806541525
2021-06-08 03:00:00,432.7019931636269,4604.7891550078775,3738.459285718888,1082.3170882354154,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4217.633031398937
2021-06-08 04:00:00,418.1957002893674,4604.7891550078775,3738.459285718888,1046.032511522542,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4076.2372880091257
2021-06-08 05:00:00,406.6597435750753,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3963.794006361038
2021-06-08 06:00:00,423.62980365178834,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4129.204582358324
2021-06-08 07:00:00,423.66434244434595,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4129.541238890204
2021-06-08 08:00:00,414.4194589697188,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4039.4295071901897
2021-06-08 09:00:00,410.9770926447953,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4005.8760728460998
2021-06-08 10:00:00,428.85667425886277,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4180.15193751624
2021-06-08 11:00:00,423.27290279535805,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4125.725798195559
2021-06-08 12:00:00,412.3125926236955,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4018.89345874548
2021-06-08 13:00:00,401.3753083137378,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,3912.28555698332
2021-06-08 14:00:00,422.32884246544603,4604.7891550078775,3738.459285718888,1017.1776338508764,2314.8395145243185,1839.699504224557,3971.158731562519,1021.7471615955862,1223.072857078206,4116.523852990826
2021-06-08 15:00:00,430.00796734412154,4688.517158889519,3806.434978644072,1035.6727809702106,2314.8395145243185,1873.1504098025573,4043.3655541765966,1021.7471615955862,1223.072857078206,4191.373821912258
2021-06-08 16:00:00,437.49137239830293,4770.111165670728,3872.678157656618,1053.6965375332795,2314.8395145243185,1905.7487435742212,4113.732022990914,1021.7471615955862,1223.072857078206,4264.316070486365
2021-06-08 17:00:00,459.9415875608475,5014.893186014358,4071.407694694261,1107.7678072224876,2314.8395145243185,2003.5437448892144,4324.83142943387,1021.7471615955862,1223.072857078206,4483.142816208692
2021-06-08 18:00:00,473.69953992968885,5164.900629250582,4193.193231494251,1140.9037904422842,2384.081898000077,2063.4745277463508,4454.1974759463465,1052.3100616733514,1259.6578899745375,4617.244334741093
2021-06-08 19:00:00,483.07106564369457,5267.0814315888965,4276.15007413458,1163.4750794304969,2431.247839547581,2104.2976718850196,4542.317946123047,1073.1286396342728,1284.5785734704486,4708.590473724668
2021-06-08 20:00:00,471.6502382379284,5142.556424316651,4175.052791703123,1135.968054029628,2373.7679697501317,2054.547599421188,4434.92788910181,1047.7575962224378,1254.2084039029503,4597.269380516183
2021-06-08 21:00:00,477.76360452065194,5209.212451394838,4229.168373327218,1150.6920766988428,2404.535924248564,2081.1779305485,4492.411881317814,1061.3382656293772,1270.4650168468427,4656.857586659031
2021-06-08 22:00:00,474.8508330149475,5177.4535533707685,4203.384489803874,1143.6766760673715,2389.8762397135297,2068.489656018915,4465.023086533165,1054.8676265334157,1262.7193990035194,4628.46621913711
2021-06-08 23:00:00,468.19635898215233,5104.897651956093,4144.479016774256,1127.6493971543655,2356.384944609774,2039.5022146034964,4402.451057341355,1040.0849016422455,1245.023876816005,4563.603727328134
2021-06-09 00:00:00,464.61583748699786,5065.858057942314,4112.78420343133,1119.0257228603432,2338.3645418809365,2023.9051656758234,4368.783408416352,1032.1308749274465,1235.5025837358717,4528.7036668565215
2021-06-09 01:00:00,469.3821908599687,5117.827163799884,4154.976012833167,1130.5054693482057,2362.3531165746294,2044.6677967242367,4413.601436245778,1042.7191934481116,1248.177231115856,4575.16226825603
2021-06-09 02:00:00,467.1601952054195,5093.6000202479245,4135.3068842955945,1125.1538000917867,2351.1700370676663,2034.9885991581887,4392.708007813219,1037.7830932681877,1242.2685186899212,4553.504031371718
2021-06-09 03:00:00,477.1073674620545,5202.057284646332,4223.359356090735,1149.111531892543,2401.2331494718965,2078.3193074331393,4486.241283283328,1059.880453659141,1268.7199567003233,4650.461112553302
2021-06-09 04:00:00,483.3934277075671,5270.59625034255,4279.003626461275,1164.2514874055216,2432.8702552273485,2105.7019078013377,4545.349117087357,1073.844757795091,1285.4357959985641,4711.732601355554
2021-06-09 05:00:00,501.21544466737157,5464.915515723031,4436.764305094233,1207.1757568818773,2522.5666649515947,2183.3360934606244,4712.929568971301,1113.4358618288823,1332.827955767201,4885.447371805893
2021-06-09 06:00:00,494.8142551133333,5395.1212576147955,4380.100908892732,1191.7585128063904,2490.350125024798,2155.4519802651703,4652.739174108593,1099.2158012069262,1315.8059655660627,4823.053694564041
2021-06-09 07:00:00,488.5627336603786,5326.958879642186,4324.762376271481,1176.701743862165,2458.8868495207507,2128.219833745149,4593.95610862217,1085.3282240167784,1299.181971538692,4762.11886229367
2021-06-09 08:00:00,489.35712588920717,5335.620397285114,4331.7943445051205,1178.6150349434754,2462.884945303033,2131.680272253218,4601.4257799270745,1087.0929437702227,1301.2944127686894,4769.861962526922
2021-06-09 09:00:00,493.11034134715055,5376.542929916922,4365.017846594491,1187.654642081261,2481.774499288889,2148.029590421776,4636.717270440102,1095.4306052140316,1311.27493220317,4806.445305657936
2021-06-09 10:00:00,501.39965156101306,5466.923983582262,4438.394906423774,1207.6194185818913,2523.4937596257473,2184.1385139842346,4714.661666665193,1113.8450722064924,1333.3177972118383,4887.2428733092565
2021-06-09 11:00:00,491.7863542991029,5362.107067178707,4353.297899538425,1184.46582361241,2475.111006318418,2142.2621929083275,4624.267818265261,1092.489405624958,1307.7541968198407,4793.540138602516
