Date,ATOM,EOS,HIVE,STRAX,ASR,KNC,ZRX,ZEC,PAXG,HARD
2021-02-19 12:00:00,700.4000185240691,2431.6544267004156,1259.018716324265,1340.240201301408,751.5366047005703,861.6885411235723,858.9744172106281,1353.589882053886,930.0948414824684,1613.7948162344178
2021-02-19 13:00:00,704.712460251712,2446.6263966312677,1266.7706362336926,1348.4922110334126,756.163900143525,866.9940544340997,864.2632193548123,1361.9240872724765,935.8215400818295,1623.731132512719
2021-02-19 14:00:00,687.0618273205472,2385.346787028207,1235.042371488448,1314.7171008005328,737.2245849049891,845.2788235116145,842.616386495791,1327.812554554619,912.382416432502,1583.062230208012
2021-02-19 15:00:00,700.6957331191816,2432.6810910139898,1259.5502842855587,1340.806061635502,751.853909579059,862.052353047205,859.3370832090282,1354.1613787319748,930.4875351035291,1614.4761735560282
2021-02-19 16:00:00,698.9251816773137,2426.5340762546366,1256.3675924743507,1337.4180488455197,749.9540892137297,859.8740779921267,857.1656692274513,1350.7396190889376,928.136334762143,1610.396638057466
2021-02-19 17:00:00,701.7327035487449,2436.2812533051306,1261.414312190421,1342.790341219318,752.96658978351,863.3281176288815,860.6088294209653,1356.1654230556796,931.8645779673186,1616.8654617621364
2021-02-19 18:00:00,711.2054184241618,2469.1687011213344,1278.4421891280676,1360.9167160847167,763.1309127225203,874.9822147813607,872.226218804621,1374.4723486293904,944.4438512503573,1638.6915864870164
2021-02-19 19:00:00,715.0356931894794,2482.4666799080715,1285.3273797200973,1368.246082285087,767.2408379310647,879.6945274417512,876.9236887464812,1381.8747201752185,949.5302571704905,1647.5169397102338
2021-02-19 20:00:00,722.0351724571597,2506.7675284170696,1297.9094402133328,1381.6398333624913,774.7513529858609,888.305850855908,885.5078884405407,1395.4018818910952,958.8252020416396,1663.644471206201
2021-02-19 21:00:00,718.7517730154965,2495.368195784597,1292.0072968082918,1375.3569324312198,771.2282307656999,884.26634828597,881.4811093895986,1389.0563991020713,954.4650181432258,1656.0791758629073
2021-02-19 22:00:00,728.5328550890173,2529.326235323369,1309.5894856586242,1394.0733788339273,781.7234349596141,896.29982361383,893.4766819932322,1407.9592737167172,967.453787046843,1678.615810828557
2021-02-19 23:00:00,731.1003717589346,2538.240160381777,1314.2047790001523,1398.9864127681437,784.4784074176216,899.4585895120285,896.6254984936489,1412.9212447254106,970.8633158117659,1684.531637474649
2021-02-20 00:00:00,746.3898555847906,2591.3223134997234,1341.6887107399803,1428.2433806987572,800.8841847708574,918.2689445434248,915.3766051632936,1442.469631448924,991.1669561019603,1684.531637474649
2021-02-20 01:00:00,742.5493708692534,2577.988887725563,1334.785167038186,1420.8944773976225,796.7633041780765,913.5440707795547,910.6666136825874,1435.0475281998579,986.0669918983035,1684.531637474649
2021-02-20 02:00:00,735.8004184849397,2554.55782046847,1322.6534463889805,1407.9801183700672,789.521607110619,905.2409657248081,902.3896615298528,1422.004533596401,977.1047337143465,1684.531637474649
2021-02-20 03:00:00,732.3909284610687,2542.7207255369085,1316.5246462181578,1401.4559386512296,785.8631883662848,901.0463363602405,898.2082442985803,1415.4153687231608,972.5771080726869,1692.3736158357588
2021-02-20 04:00:00,731.4225843511598,2539.3588206551935,1314.7839789908974,1399.6029779566709,784.8241449263999,899.8550014069215,897.020661780777,1413.5439513118918,971.2911973965221,1694.6141810817903
2021-02-20 05:00:00,729.9748598604714,2534.3325991056236,1312.181591524234,1396.832705952798,783.2707212834841,898.0738940806268,895.2451645395131,1410.7460855626491,969.3686944766697,1697.9750289508374
2021-02-20 06:00:00,735.9635671364885,2555.1242412712345,1322.9467176631244,1408.2923090836746,789.6966673339251,905.4416843424855,902.5897479293051,1422.3198339364444,977.3213866486512,1684.1582099336435
2021-02-20 07:00:00,741.0573091729322,2572.8087359082983,1332.1030802993284,1418.0393645830259,795.1623062460376,911.7084162501918,908.8367410496016,1422.3198339364444,984.08561147252,1672.581956162481
2021-02-20 08:00:00,727.7342003476349,2526.553459358314,1308.153847108242,1392.54512474619,780.8664700013161,895.3172541952663,892.4972074459913,1422.3198339364444,966.3932150373639,1703.203014524911
2021-02-20 09:00:00,731.7450810814732,2540.478467401514,1315.3636897400113,1400.2200868534774,780.8664700013161,900.2517628713866,897.4161735364122,1422.3198339364444,971.7194563018998,1693.86732599978
2021-02-20 10:00:00,722.3494423907645,2507.8586133043023,1298.4743627117934,1382.2411999928995,780.8664700013161,888.6924910521457,885.8933108076529,1422.3198339364444,959.2425361883388,1715.8995509190893
2021-02-20 11:00:00,737.9270092898096,2561.9409355565294,1326.4761442109143,1412.0494250705588,780.8664700013161,907.8572690939551,904.9977241354304,1422.3198339364444,979.9287358349083,1679.6770794415804
2021-02-20 12:00:00,740.0659281573162,2569.3668513117655,1330.3210025999313,1416.142321954821,780.8664700013161,910.4887394391549,907.6209059445187,1422.3198339364444,982.7691089822558,1674.8225214085123
2021-02-20 13:00:00,751.7997027826871,2610.104264582847,1351.4132948268839,1438.5953146018967,780.8664700013161,924.9245744925504,922.0112713841826,1422.3198339364444,998.3509521597774,1648.6825935381455
2021-02-20 14:00:00,776.7834513890857,2696.843044262408,1396.3233551745122,1486.4026009752802,780.8664700013161,955.6615952222348,952.6514774540523,1422.3198339364444,1031.5280724983422,1595.6558827154013
2021-02-20 15:00:00,789.3449911499556,2740.454299199351,1418.903613950224,1510.4395514785667,780.8664700013161,971.1158136467562,968.0570185876734,1422.3198339364444,1048.2091447765558,1595.6558827154013
2021-02-20 16:00:00,788.5948414791075,2737.849923528931,1417.5551667048446,1509.004113558416,780.8664700013161,970.1929190745093,967.1370309244871,1422.3198339364444,1047.2129849810922,1595.6558827154013
2021-02-20 17:00:00,788.40752678992,2737.199602882012,1417.2184552638223,1508.645680277286,780.8664700013161,969.9624694500261,966.9073071641725,1422.3198339364444,1046.964240804137,1595.6558827154013
2021-02-20 18:00:00,789.9085406438751,2742.410834872268,1419.9166341410498,1511.5179233620593,780.8664700013161,971.809137645076,968.7481587722908,1422.3198339364444,1048.9575092302277,1595.6558827154013
2021-02-20 19:00:00,799.036034613761,2774.099741967566,1436.3239520126845,1528.9837058178557,780.8664700013161,983.03851622162,979.942167347416,1422.3198339364444,1061.0783470836343,1595.6558827154013
2021-02-20 20:00:00,797.6918259518295,2769.4329075061933,1433.9076415911297,1526.4115150125865,780.8664700013161,981.3847624091827,978.2936224852598,1422.3198339364444,1059.2933078071176,1595.6558827154013
2021-02-20 21:00:00,820.9734572806241,2850.262262709194,1475.7580253922067,1570.9617397891104,780.8664700013161,1010.0277013071011,1006.8463426072635,1422.3198339364444,1090.2101048195443,1595.6558827154013
2021-02-20 22:00:00,820.9734572806241,2788.928397545776,1508.2127645755036,1605.5101905883146,780.8664700013161,1010.0277013071011,1028.9888177859368,1422.3198339364444,1114.1859084391851,1595.6558827154013
2021-02-20 23:00:00,820.9734572806241,2927.1058409024427,1437.0158228951568,1529.7202104931052,780.8664700013161,1010.0277013071011,980.4142011467162,1422.3198339364444,1061.5894638211505,1595.6558827154013
2021-02-21 00:00:00,820.9734572806241,2978.5698886832415,1412.1869104522348,1503.2895417674256,780.8664700013161,1010.0277013071011,963.4745001564891,1422.3198339364444,1043.2472079965485,1595.6558827154013
2021-02-21 01:00:00,820.9734572806241,2939.795606108667,1430.8128768970485,1523.1171016708329,780.8664700013161,1010.0277013071011,976.1821974007593,1422.3198339364444,1057.0070632578938,1595.6558827154013
2021-02-21 02:00:00,820.9734572806241,2952.4853713148914,1424.6632513516456,1516.5707530963164,780.8664700013161,1010.0277013071011,971.9865719104981,1422.3198339364444,1052.4640529573583,1595.6558827154013
2021-02-21 03:00:00,820.9734572806241,2909.4811670049085,1445.7207891109017,1538.9867492045971,780.8664700013161,1010.0277013071011,986.3532258689522,1422.3198339364444,1068.0202214163842,1595.6558827154013
2021-02-21 04:00:00,820.9734572806241,2953.8953452266937,1423.9832211600697,1515.8468529755066,780.8664700013161,1010.0277013071011,971.522616506245,1422.3198339364444,1051.9616834810065,1595.6558827154013
2021-02-21 05:00:00,820.9734572806241,2965.8801234770167,1418.2290698028742,1509.7214913162281,780.8664700013161,1010.0277013071011,967.5968060758654,1422.3198339364444,1047.710828092564,1595.6558827154013
2021-02-21 06:00:00,820.9734572806241,2982.0948234627476,1410.5176587850337,1501.5126037747928,780.8664700013161,1010.0277013071011,967.5968060758654,1422.3198339364444,1047.710828092564,1595.6558827154013
2021-02-21 07:00:00,847.1747378321335,3077.2680625094317,1366.8934012968366,1501.5126037747928,780.8664700013161,1010.0277013071011,967.5968060758654,1467.7130201259054,1047.710828092564,1646.5810704616374
2021-02-21 08:00:00,842.7108159603947,3061.0533625237,1366.8934012968366,1501.5126037747928,780.8664700013161,1010.0277013071011,967.5968060758654,1459.9793661825156,1047.710828092564,1637.9049273641303
2021-02-21 09:00:00,830.289468143383,3015.934197346013,1366.8934012968366,1479.3806814713412,780.8664700013161,1010.0277013071011,967.5968060758654,1438.4596334704752,1047.710828092564,1637.9049273641303
2021-02-21 10:00:00,834.5593064554809,3015.934197346013,1366.8934012968366,1486.9885297631529,780.8664700013161,1010.0277013071011,967.5968060758654,1445.857041590239,1047.710828092564,1637.9049273641303
2021-02-21 11:00:00,839.9936461254237,3015.934197346013,1366.8934012968366,1496.671245770913,780.8664700013161,1010.0277013071011,967.5968060758654,1455.271924651757,1047.710828092564,1637.9049273641303
2021-02-21 12:00:00,833.5888886572768,3015.934197346013,1366.8934012968366,1485.2594733331957,780.8664700013161,1010.0277013071011,967.5968060758654,1444.1758124721107,1047.710828092564,1637.9049273641303
2021-02-21 13:00:00,832.2303037397911,3015.934197346013,1366.8934012968366,1482.8387943312555,782.1412053767846,1010.0277013071011,967.5968060758654,1441.8220917067315,1047.710828092564,1637.9049273641303
2021-02-21 14:00:00,828.9308832258973,3015.934197346013,1366.8934012968366,1476.9600024694014,785.2543874164486,1010.0277013071011,967.5968060758654,1436.1059127050958,1051.8810655258521,1637.9049273641303
2021-02-21 15:00:00,812.4337806564286,3015.934197346013,1366.8934012968366,1447.5660431601298,801.1995911743077,1010.0277013071011,967.5968060758654,1407.5250176969166,1051.8810655258521,1637.9049273641303
2021-02-21 16:00:00,813.4041984546325,3012.336089260418,1366.8934012968366,1447.5660431601298,800.2437338715467,1010.0277013071011,967.5968060758654,1409.2062468150446,1051.8810655258521,1637.9049273641303
2021-02-21 17:00:00,825.0492120330812,2969.818995551732,1366.8934012968366,1447.5660431601298,788.9488328994713,1010.0277013071011,967.5968060758654,1429.3809962325827,1051.8810655258521,1637.9049273641303
2021-02-21 18:00:00,839.411395446501,2919.005907535355,1366.8934012968366,1447.5660431601298,775.4500551804975,1010.0277013071011,967.5968060758654,1454.26318718088,1051.8810655258521,1637.9049273641303
2021-02-21 19:00:00,828.5427161066158,2957.296919674493,1366.8934012968366,1447.5660431601298,775.4500551804975,1010.0277013071011,967.5968060758654,1435.4334210578443,1051.8810655258521,1637.9049273641303
2021-02-21 20:00:00,819.032621684216,2991.635201443226,1366.8934012968366,1430.9507383780153,775.4500551804975,1010.0277013071011,967.5968060758654,1418.9573757001879,1051.8810655258521,1637.9049273641303
2021-02-21 21:00:00,815.7332011703223,3003.7355579563196,1366.8934012968366,1425.1862448821796,775.4500551804975,1010.0277013071011,967.5968060758654,1413.2411966985524,1051.8810655258521,1637.9049273641303
2021-02-21 22:00:00,815.5391176106815,3004.4503926916727,1366.8934012968366,1424.8471570294837,775.4500551804975,1010.0277013071011,967.8270766151505,1412.9049508749267,1051.8810655258521,1637.9049273641303
2021-02-21 23:00:00,795.7425945273188,3079.1952561196126,1366.8934012968366,1390.2601960544698,775.4500551804975,1010.0277013071011,991.9047258382592,1378.6078768651116,1051.8810655258521,1637.9049273641303
2021-02-22 00:00:00,805.0586053900779,3079.1952561196126,1366.8934012968366,1406.536412983888,775.4500551804975,1010.0277013071011,980.4265612191085,1394.7476763991422,1051.8810655258521,1637.9049273641303
2021-02-22 01:00:00,832.2303037397911,3079.1952561196126,1366.8934012968366,1454.0087123613578,775.4500551804975,1010.0277013071011,948.4163656569176,1441.8220917067315,1051.8810655258521,1637.9049273641303
2021-02-22 02:00:00,820.9734572806241,3079.1952561196126,1366.8934012968366,1434.3416169049774,775.4500551804975,1010.0277013071011,961.4206562498495,1422.3198339364444,1037.6531966358102,1615.7504297458656
2021-02-22 03:00:00,791.4727562152211,2968.548050698766,1366.8934012968366,1382.8002632951532,747.5851832212929,973.7335616856641,997.255854815317,1371.2104687453477,1000.3663678205281,1557.6903670221373
2021-02-22 04:00:00,811.8515299775061,3044.9819754960613,1366.8934012968366,1418.4044878282555,766.8339434562698,998.8051712925778,972.2231355335555,1406.5162802260395,1026.1237166731903,1597.7976471931336
2021-02-22 05:00:00,802.729602674388,3010.76869487251,1366.8934012968366,1402.4673587515335,758.2178317320422,987.5826412780546,983.2711257100731,1390.7127265156348,1014.59423671057,1579.844864640402
2021-02-22 06:00:00,811.4633628582245,3010.76869487251,1366.8934012968366,1417.7263121228632,766.4673004041753,998.3276168238748,972.6882028071902,1405.8437885787882,1025.6331005045681,1579.844864640402
2021-02-22 07:00:00,809.7166108214573,3010.76869487251,1366.8934012968366,1414.6745214485973,764.8174066697486,996.1786217147107,974.7865234747992,1402.8175761661576,1023.4253277457685,1579.844864640402
2021-02-22 08:00:00,764.8833085444303,3010.76869487251,1366.8934012968366,1336.3452274757724,722.4701341527993,941.0210805795003,1031.9232113516525,1325.1447909086353,966.7591602699122,1579.844864640402
2021-02-22 09:00:00,774.5874865264707,2973.049217362205,1366.8934012968366,1353.299620110583,731.6362104551694,952.9599422970782,1018.9950829207875,1325.1447909086353,966.7591602699122,1579.844864640402
2021-02-22 10:00:00,766.2418934619159,3005.4304525057146,1366.8934012968366,1338.7188424446456,723.7533848351311,942.692521219961,1030.0935602676957,1325.1447909086353,977.2887053285765,1579.844864640402
2021-02-22 11:00:00,736.547108836872,3126.598004345866,1366.8934012968366,1286.8384009821252,723.7533848351311,906.1596043641724,1071.6230239622826,1325.1447909086353,1016.6892776382662,1579.844864640402
2021-02-22 12:00:00,736.547108836872,3180.230347491976,1343.8417075727264,1265.1367784095676,723.7533848351311,890.8778613656725,1090.0051932288561,1325.1447909086353,1034.1291365953416,1579.844864640402
2021-02-22 13:00:00,736.547108836872,3237.500525645992,1320.069648419738,1242.7569801316176,723.7533848351311,875.1185638984695,1090.0051932288561,1301.7034732458183,1052.751925958314,1579.844864640402
2021-02-22 14:00:00,720.2361669922988,3165.805610056713,1349.9648137181932,1270.9012719054033,723.7533848351311,894.937074349649,1090.0051932288561,1301.7034732458183,1029.4385828807951,1544.858972493883
2021-02-22 15:00:00,715.6535402670031,3165.805610056713,1358.6091988647345,1279.0393803701124,723.7533848351311,900.6677279740865,1090.0051932288561,1301.7034732458183,1022.888602501914,1535.0295410676226
2021-02-22 16:00:00,730.7647953132473,3165.805610056713,1330.5149471384755,1252.5905278598077,723.7533848351311,882.0431036946648,1090.0051932288561,1301.7034732458183,1044.4872248611857,1567.4421843278485
2021-02-22 17:00:00,730.7647953132473,3165.805610056713,1333.396408853989,1255.3032306813775,723.7533848351311,883.9533215694771,1092.3657892076951,1301.7034732458183,1042.2300941753701,1564.0549510824078
2021-02-22 18:00:00,730.7647953132473,3165.805610056713,1393.5469221653389,1311.930902081645,723.7533848351311,923.829119706188,1141.6432302659568,1301.7034732458183,997.243682770023,1496.5446960214713
2021-02-22 19:00:00,730.7647953132473,3165.805610056713,1398.5894801674876,1316.6781320193916,723.7533848351311,927.1720009871096,1145.7742732289248,1301.7034732458183,993.6481608645944,1496.5446960214713
2021-02-22 20:00:00,714.9306374908892,3165.805610056713,1429.5651936092606,1345.8396873512659,723.7533848351311,947.7068431413438,1171.1506800014429,1301.7034732458183,972.1178656178433,1496.5446960214713
2021-02-22 21:00:00,743.9852386474408,3165.805610056713,1373.7368728711817,1293.2810701833532,723.7533848351311,910.696371816852,1125.4141329114395,1301.7034732458183,1011.6244909903564,1496.5446960214713
2021-02-22 22:00:00,746.7262368950893,3165.805610056713,1368.6943148690327,1293.2810701833532,723.7533848351311,910.696371816852,1121.2830899484713,1301.7034732458183,1015.351528588742,1496.5446960214713
2021-02-22 23:00:00,728.139517629289,3165.805610056713,1368.6943148690327,1293.2810701833532,723.7533848351311,910.696371816852,1149.905316191893,1301.7034732458183,990.078472834801,1496.5446960214713
2021-02-23 00:00:00,744.570900079071,3165.805610056713,1338.4896161062056,1293.2810701833532,723.7533848351311,910.696371816852,1175.8543734452394,1272.9771456350563,1012.4208366930516,1496.5446960214713
2021-02-23 01:00:00,794.6120695047157,2966.437111916169,1254.1974335122698,1211.8359227564297,723.7533848351311,910.696371816852,1254.8812705684143,1192.810649977115,1080.4636820602689,1496.5446960214713
2021-02-23 02:00:00,736.8371072971538,3199.0336930801373,1352.538313205195,1306.855261421174,723.7533848351311,910.696371816852,1163.6408769669715,1286.338228244713,1001.9049100590028,1496.5446960214713
2021-02-23 03:00:00,759.7214726108003,3102.672252312208,1311.797091618126,1267.4901068314941,723.7533848351311,883.2643336109951,1199.7807274966017,1247.591088676708,1033.0216355119733,1496.5446960214713
2021-02-23 04:00:00,778.6936608675464,3027.078363433919,1279.8363057179254,1236.6088217654526,723.7533848351311,861.7443726046764,1229.7423208561488,1217.194625739739,1058.8188278367782,1496.5446960214713
2021-02-23 05:00:00,808.4215670089286,2915.764285305448,1232.773170436311,1191.1352811187535,723.7533848351311,830.0556388151518,1276.6897484899737,1172.4349989973882,1099.2409711217153,1496.5446960214713
2021-02-23 06:00:00,815.8596032781307,2889.1818188867096,1221.5342127571198,1180.275928128497,723.7533848351311,822.4881799997434,1288.4361751580814,1161.746132909663,1109.354746589195,1496.5446960214713
2021-02-23 07:00:00,935.2536915627355,2520.3500973267037,1065.5936749583384,1029.602405388689,723.7533848351311,717.4896889359462,1476.987810547069,1013.4381159424719,1271.6993436510284,1496.5446960214713
2021-02-23 08:00:00,873.0952923696428,2699.781745653193,1141.4566392928807,1102.90303807292,723.7533848351311,768.5700359399557,1476.987810547069,1085.5879620346188,1187.1802488114522,1496.5446960214713
2021-02-23 09:00:00,918.0070204468908,2567.700115635083,1085.6130683243982,1048.9456279025833,723.7533848351311,730.9692249508931,1476.987810547069,1032.477658661233,1248.248401370825,1496.5446960214713
2021-02-23 10:00:00,952.8407321025318,2473.8307810939104,1045.9254990197535,1010.5985376557403,723.7533848351311,704.2466360089809,1476.987810547069,1032.477658661233,1295.6130989379515,1496.5446960214713
2021-02-23 11:00:00,902.2447377428742,2612.5580277167055,1104.5788094080337,1067.270786073641,723.7533848351311,743.7393117018954,1476.987810547069,1032.477658661233,1226.8158374045215,1496.5446960214713
2021-02-23 12:00:00,889.7960803390841,2649.1089190424714,1120.0323762169219,1067.270786073641,723.7533848351311,754.1445675730826,1476.987810547069,1032.477658661233,1209.8889334077203,1496.5446960214713
2021-02-23 13:00:00,873.901971112208,2697.2896394264358,1140.4029870104564,1067.270786073641,723.7533848351311,754.1445675730826,1450.6049054002474,1032.477658661233,1188.2771199991437,1469.8124532221966
2021-02-23 14:00:00,870.6841669841483,2707.2580643334636,1144.6175961401532,1067.270786073641,723.7533848351311,754.1445675730826,1445.263617009697,1032.477658661233,1183.9017516530287,1464.4004405070489
2021-02-23 15:00:00,882.3257774257896,2671.5378750832824,1129.5152467587397,1067.270786073641,723.7533848351311,754.1445675730826,1464.5877263167297,1032.477658661233,1199.7312837802301,1483.980421521291
2021-02-23 16:00:00,880.9561316986461,2675.6913854612108,1131.2713338961134,1067.270786073641,723.7533848351311,754.1445675730826,1462.314227828191,1032.477658661233,1197.868925376349,1481.6768195009226
2021-02-23 17:00:00,880.4094632954824,2677.3527896123815,1131.9737687510626,1067.270786073641,723.7533848351311,754.1445675730826,1461.4068035478135,1032.477658661233,1197.1255999494942,1480.7573799604322
2021-02-23 18:00:00,947.1160548068556,2488.7834184544513,1052.2474127142987,1067.270786073641,723.7533848351311,754.1445675730826,1572.1342215736324,1032.477658661233,1287.8290416012082,1592.950946466112
2021-02-23 19:00:00,909.1828581228258,2592.6211779026507,1096.1495911486402,1067.270786073641,723.7533848351311,754.1445675730826,1509.1682562751053,1032.477658661233,1236.2498585828964,1529.1512449895777
2021-02-23 20:00:00,903.3937281761666,2609.235219414363,1103.1739396981347,1067.270786073641,723.7533848351311,754.1445675730826,1499.5587799537097,1032.477658661233,1228.378162571544,1519.4145290074725
2021-02-23 21:00:00,879.0457559483704,2681.5062999903103,1133.7298558884365,1067.270786073641,723.7533848351311,754.1445675730826,1459.1431622783775,1032.477658661233,1195.2713161825338,1478.4637656792042
2021-02-23 22:00:00,882.8748289363219,2669.8764709321117,1128.8128119037906,1067.270786073641,723.7533848351311,754.1445675730826,1465.4991063579969,1032.477658661233,1200.4778496071,1484.9038692011422
2021-02-23 23:00:00,896.543349194736,2669.8764709321117,1128.8128119037906,1067.270786073641,734.9584135418995,754.1445675730826,1488.1877181151983,1048.4623048774736,1219.063446646831,1507.8929022472264
2021-02-24 00:00:00,857.0098762311504,2669.8764709321117,1128.8128119037906,1067.270786073641,702.550099323501,754.1445675730826,1422.5654267093332,1002.229898803142,1165.3083082564845,1441.4017020877293
2021-02-24 01:00:00,826.072692926154,2669.8764709321117,1128.8128119037906,1067.270786073641,677.1887565822741,754.1445675730826,1371.2122642895495,966.0504206512963,1123.2418656876912,1389.3685693194966
2021-02-24 02:00:00,814.688400861711,2669.8764709321117,1128.8128119037906,1067.270786073641,667.8562672581429,754.1445675730826,1352.3152821804777,952.7370642943449,1107.7622189598678,1370.221371120434
2021-02-24 03:00:00,819.6301849223972,2669.8764709321117,1128.8128119037906,1067.270786073641,671.9073884633483,754.1445675730826,1360.51823449873,958.5162319287126,1107.7622189598678,1370.221371120434
2021-02-24 04:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,678.1759122041142,754.1445675730826,1373.2111159867645,958.5162319287126,1097.5229379065129,1370.221371120434
2021-02-24 05:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,689.63634119778,754.1445675730826,1373.2111159867645,958.5162319287126,1079.2842185302236,1370.221371120434
2021-02-24 06:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,677.1887565822741,754.1445675730826,1373.2111159867645,958.5162319287126,1099.1228255710996,1370.221371120434
2021-02-24 07:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,658.9641299887003,754.1445675730826,1373.2111159867645,958.5162319287126,1129.5206911982477,1370.221371120434
2021-02-24 08:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,652.8608977996386,754.1445675730826,1373.2111159867645,958.5162319287126,1140.0799497845203,1370.221371120434
2021-02-24 09:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,669.2012022037145,754.1445675730826,1373.2111159867645,958.5162319287126,1112.241904420711,1370.221371120434
2021-02-24 10:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,676.4010988252725,754.1445675730826,1373.2111159867645,958.5162319287126,1100.4027357027687,1370.221371120434
2021-02-24 11:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,666.5167274670808,754.1445675730826,1373.2111159867645,958.5162319287126,1116.7215898815537,1370.221371120434
2021-02-24 12:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,688.4117723764758,754.1445675730826,1373.2111159867645,958.5162319287126,1081.204083727728,1370.221371120434
2021-02-24 13:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,689.0235126955306,754.1445675730826,1373.2111159867645,958.5162319287126,1080.244151128976,1370.221371120434
2021-02-24 14:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,699.5919936421388,754.1445675730826,1373.2111159867645,958.5162319287126,1063.9252969501908,1370.221371120434
2021-02-24 15:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,699.3816532952831,754.1445675730826,1373.2111159867645,958.5162319287126,1064.2452744831085,1370.221371120434
2021-02-24 16:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,686.9885938748115,754.1445675730826,1373.2111159867645,941.5313016523622,1083.4439264581495,1370.221371120434
2021-02-24 17:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,949.9478508328065,1073.844600470629,1370.221371120434
2021-02-24 18:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,948.534658552484,1075.4444881352154,1370.221371120434
2021-02-24 19:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,948.534658552484,1030.3276559938693,1370.221371120434
2021-02-24 20:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,948.534658552484,1030.3276559938693,1370.221371120434
2021-02-24 21:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,948.534658552484,1030.3276559938693,1370.221371120434
2021-02-24 22:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,948.534658552484,1030.3276559938693,1370.221371120434
2021-02-24 23:00:00,827.2768805251718,2669.8764709321117,1128.8128119037906,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,948.534658552484,1030.3276559938693,1370.221371120434
2021-02-25 00:00:00,827.2768805251718,2669.8764709321117,1113.8930871444736,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,935.9977030173958,1030.3276559938693,1370.221371120434
2021-02-25 01:00:00,827.2768805251718,2669.8764709321117,1136.7719457706783,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,955.2226711664348,1030.3276559938693,1370.221371120434
2021-02-25 02:00:00,827.2768805251718,2669.8764709321117,1166.0849330515573,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,979.8541991650661,1030.3276559938693,1370.221371120434
2021-02-25 03:00:00,827.2768805251718,2669.8764709321117,1177.9384012401372,1067.270786073641,693.1297314839426,754.1445675730826,1373.2111159867645,989.8145976318012,1030.3276559938693,1370.221371120434
2021-02-25 04:00:00,827.2768805251718,2669.8764709321117,1170.1325614086313,1060.198306898019,693.1297314839426,754.1445675730826,1373.2111159867645,983.2553970794921,1030.3276559938693,1370.221371120434
2021-02-25 05:00:00,827.2768805251718,2669.8764709321117,1163.5237173216042,1054.21036540942,693.1297314839426,749.8852007025724,1373.2111159867645,977.7020248964263,1030.3276559938693,1370.221371120434
2021-02-25 06:00:00,827.2768805251718,2669.8764709321117,1146.2596868945757,1038.568295072588,693.1297314839426,738.7586196720551,1373.2111159867645,963.195163321456,1030.3276559938693,1370.221371120434
2021-02-25 07:00:00,827.2768805251718,2669.8764709321117,1169.025878658245,1059.1955972761104,693.1297314839426,753.4313160905104,1373.2111159867645,982.325458179354,1030.3276559938693,1370.221371120434
2021-02-25 08:00:00,827.2768805251718,2669.8764709321117,1201.214799839311,1088.360361049505,693.1297314839426,774.1769143631676,1373.2111159867645,1009.3736162438971,1030.3276559938693,1370.221371120434
2021-02-25 09:00:00,827.2768805251718,2669.8764709321117,1173.836684743258,1063.5544268945305,693.1297314839426,756.5318564859444,1373.2111159867645,986.3679497767997,1030.3276559938693,1370.221371120434
2021-02-25 10:00:00,827.2768805251718,2669.8764709321117,1152.6733251799662,1044.3793703947224,693.1297314839426,742.8921773823744,1373.2111159867645,968.5845052362171,1030.3276559938693,1370.221371120434
